,order_no,locatetime,lat,lon,speed,direction,accuracy
650663,No1967,1607988593000,31.322007745561105,121.38224452731478,6.33,78.54,3.0
650664,No1967,1607988595000,31.322032642032227,121.38239041568565,8.07,78.85,3.0
650665,No1967,1607988597000,31.32205952650518,121.3825552908388,8.61,78.66,4.0
650666,No1967,1607988599000,31.322088402497613,121.3827341568663,9.12,79.03,4.0
650667,No1967,1607988601000,31.32212027615534,121.38291702124859,8.43,78.34,3.0
650668,No1967,1607988603000,31.322150166028557,121.38307690378869,7.18,79.82,4.0
650669,No1967,1607988605000,31.32217308086025,121.38320181289988,5.18,79.86,4.0
650670,No1967,1607988607000,31.3221880308276,121.38327476002434,2.19,78.83,4.0
650671,No1967,1607988609000,31.322191021818032,121.38328775060576,0.0,78.78,4.0
650672,No1967,1607988611000,31.32219002279594,121.38328675139724,0.0,78.76,3.0
650673,No1967,1607988613000,31.32219002340325,121.38328575210132,0.0,78.76,3.0
650674,No1967,1607988615000,31.32219002340325,121.38328575210132,0.0,78.8,3.0
650675,No1967,1607988617000,31.32219002340325,121.38328575210132,0.0,78.81,3.0
650676,No1967,1607988619000,31.32219002340325,121.38328575210132,0.0,78.79,3.0
650677,No1967,1607988621000,31.32219002340325,121.38328575210132,0.0,78.79,3.0
650678,No1967,1607988623000,31.32219002340325,121.38328575210132,0.0,78.81,3.0
650679,No1967,1607988625000,31.322197002606675,121.38331573038704,3.0,78.42,3.0
650680,No1967,1607988627000,31.322211950492076,121.38339267510747,4.02,78.37,3.0
650681,No1967,1607988629000,31.322231884168566,121.38349060507714,5.53,78.53,3.0
650682,No1967,1607988631000,31.322254803434582,121.38361151938552,6.28,78.58,3.0
650683,No1967,1607988633000,31.32228171119643,121.38375042175103,7.02,78.68,3.0
650684,No1967,1607988635000,31.322307616017817,121.38389632039187,6.96,78.46,3.0
650685,No1967,1607988637000,31.322329535302487,121.38402123443817,5.39,78.2,3.0
650686,No1967,1607988639000,31.32234946742156,121.38412616267782,5.71,77.88,3.0
650687,No1967,1607988641000,31.32237537614314,121.38426906589864,8.25,79.32,3.0
650688,No1967,1607988643000,31.32240526118015,121.38445294310634,9.53,78.58,3.0
650689,No1967,1607988645000,31.322443128032557,121.38466680205332,11.09,79.04,3.0
650690,No1967,1607988647000,31.3224809826109,121.38490664687073,12.2,79.53,3.0
650691,No1967,1607988649000,31.322518826737646,121.38517047968895,12.81,81.28,3.0
650692,No1967,1607988651000,31.32254567723344,121.38543531621366,12.9,84.97,3.0
650693,No1967,1607988653000,31.322568524404595,121.3857151476407,13.79,85.44,3.0
650694,No1967,1607988655000,31.322586398577005,121.38595100861615,14.61,85.75,3.0
650695,No1967,1607988657000,31.322615210918325,121.38630980215751,15.48,85.12,3.0
650696,No1967,1607988659000,31.32264504512698,121.3866326214012,15.17,84.46,4.0
650697,No1967,1607988661000,31.322670894736316,121.38693445716484,14.78,85.09,4.0
650698,No1967,1607988663000,31.32269575159234,121.38722930106256,14.57,84.7,4.0
650699,No1967,1607988665000,31.322719615013323,121.38751815230178,13.62,84.49,4.0
650700,No1967,1607988667000,31.32274549727943,121.38776902596939,11.26,84.01,4.0
650701,No1967,1607988669000,31.322768398648584,121.38798292062846,10.26,84.17,4.0
650702,No1967,1607988671000,31.322791302729296,121.38819481847312,10.04,83.93,4.0
650703,No1967,1607988673000,31.322813208644536,121.38840771816162,10.36,83.76,4.0
650704,No1967,1607988675000,31.322833116013488,121.38862361892453,10.44,84.19,4.0
650705,No1967,1607988677000,31.322851025301066,121.38884152129677,10.4,83.61,4.0
650706,No1967,1607988679000,31.3228669365649,121.38906142534688,10.73,83.98,4.0
650707,No1967,1607988681000,31.322880848775725,121.3892863299045,10.18,84.06,4.0
650708,No1967,1607988683000,31.32289576803352,121.38949624292347,9.78,83.8,4.0
650709,No1967,1607988685000,31.322913688373283,121.3897051582652,10.37,84.3,4.0
650710,No1967,1607988687000,31.322931606849895,121.38992507158424,10.92,84.53,4.0
650711,No1967,1607988689000,31.322951523357673,121.39015498344104,10.37,84.07,4.0
650712,No1967,1607988691000,31.32296845493375,121.39034791149754,7.31,84.31,4.0
650713,No1967,1607988693000,31.322976413506176,121.39046986722154,4.24,84.33,4.0
650714,No1967,1607988695000,31.322976390787616,121.39054284150356,3.02,84.51,4.0
650715,No1967,1607988697000,31.32297537942023,121.39058082830921,0.73,84.82,4.0
650716,No1967,1607988699000,31.32297537942023,121.39058082830921,0.0,84.85,4.0
650717,No1967,1607988701000,31.322974379789994,121.39058082839668,0.0,84.85,4.0
650718,No1967,1607988703000,31.322974380098085,121.39057982874527,0.0,84.86,4.0
650719,No1967,1607988705000,31.322971371982984,121.39060981857163,1.99,85.09,3.0
