,order_no,locatetime,lat,lon,speed,direction,accuracy
749546,No0060,1608012066966,31.22650691664961,121.54034171014072,2.95,256.73,4.0
749547,No0060,1608012072957,31.226453741298698,121.54025146716495,0.0,234.8,3.0
749548,No0060,1608012076945,31.226440749604368,121.54025247100023,1.27,223.47,3.0
749549,No0060,1608012080952,31.226392556054254,121.5401552080288,3.48,258.65,3.0
749550,No0060,1608012082960,31.22638138505062,121.54007599125178,2.86,258.29,3.0
749551,No0060,1608012086920,31.226374281197124,121.54002785945156,0.25,259.33,3.0
749552,No0060,1608012088929,31.22637329059515,121.54003187057032,0.0,259.32,3.0
749553,No0060,1608012092955,31.22637329059515,121.54003187057032,0.0,259.89,3.0
749554,No0060,1608012096938,31.22637228436531,121.54002886237734,0.0,259.86,3.0
749555,No0060,1608012098938,31.22637228436531,121.54002886237734,0.0,260.0,3.0
749556,No0060,1608012100942,31.22637228436531,121.54002886237734,0.0,260.36,3.0
749557,No0060,1608012102953,31.22637228436531,121.54002886237734,0.0,260.48,4.0
749558,No0060,1608012106960,31.22636522288083,121.53999978293864,2.79,259.63,4.0
749559,No0060,1608012108985,31.226346032852817,121.53991053874077,5.13,258.66,4.0
749560,No0060,1608012112953,31.226260294583586,121.5395625847394,10.59,250.16,4.0
749561,No0060,1608012116988,31.226069361865726,121.53910833920281,13.51,237.92,3.0
749562,No0060,1608012120962,31.225742588651272,121.53869922387105,14.48,220.56,4.0
749563,No0060,1608012124977,31.2253440154914,121.53836532008098,14.47,213.09,4.0
749564,No0060,1608012128962,31.224871544830272,121.53806250622974,14.78,210.66,4.0
749565,No0060,1608012132934,31.224372047243953,121.5377436458823,14.58,210.59,4.0
749566,No0060,1608012134939,31.22414680431162,121.53759223508793,13.29,210.43,4.0
749567,No0060,1608012136942,31.223949593855384,121.53746087819545,11.82,210.39,4.0
749568,No0060,1608012138968,31.22377839154276,121.53733854423255,10.62,210.23,4.0
749569,No0060,1608012142953,31.223469037530723,121.537122955046,8.55,209.81,4.0
749570,No0060,1608012144975,31.223355925480366,121.53705176103378,6.04,209.84,3.0
749571,No0060,1608012148947,31.22322478912837,121.53696652817428,3.87,224.97,3.0
749572,No0060,1608012150957,31.223171613521107,121.53688028567247,5.0,258.86,3.0
749573,No0060,1608012154939,31.22327380274082,121.5365533386745,9.89,304.62,4.0
749574,No0060,1608012156957,31.223404257705752,121.5363467328379,12.34,304.31,4.0
749575,No0060,1608012160958,31.223670092888415,121.53590443203115,13.16,304.79,3.0
749576,No0060,1608012164969,31.223907987632575,121.53548419111462,11.17,304.48,3.0
749577,No0060,1608012168936,31.224080194544065,121.53518430170574,5.72,304.84,3.0
749578,No0060,1608012170944,31.22410806686998,121.53513615862127,1.2,304.76,3.0
749579,No0060,1608012174946,31.224092188906322,121.53518430070277,0.0,304.74,4.0
749580,No0060,1608012178922,31.224090228003703,121.53520034776723,0.0,304.12,4.0
749581,No0060,1608012182946,31.2240882337125,121.53520235379594,0.0,304.13,4.0
749582,No0060,1608012184962,31.2240882337125,121.53520235379594,0.0,303.82,3.0
749583,No0060,1608012188925,31.22408723895137,121.53520435974094,0.0,304.02,3.0
749584,No0060,1608012190962,31.22408723895137,121.53520435974094,0.0,304.07,3.0
749585,No0060,1608012192971,31.22408723895137,121.53520435974094,0.0,304.09,3.0
749586,No0060,1608012196971,31.22408723895137,121.53520435974094,0.0,304.07,3.0
749587,No0060,1608012200925,31.22408723895137,121.53520435974094,0.0,304.2,3.0
749588,No0060,1608012202927,31.22408723895137,121.53520435974094,0.0,304.07,3.0
749589,No0060,1608012204936,31.22408723895137,121.53520435974094,0.0,303.67,3.0
749590,No0060,1608012208923,31.22408723895137,121.53520435974094,0.0,304.13,3.0
749591,No0060,1608012210987,31.22408723895137,121.53520435974094,0.0,303.72,3.0
749592,No0060,1608012214923,31.22408723895137,121.53520435974094,0.0,304.13,3.0
749593,No0060,1608012216931,31.224087236566856,121.53520335681026,0.0,304.18,3.0
749594,No0060,1608012218965,31.22408723895137,121.53520435974094,0.0,304.1,3.0
749595,No0060,1608012222927,31.22408723895137,121.53520435974094,0.0,304.05,3.0
749596,No0060,1608012224936,31.22408723895137,121.53520435974094,0.0,304.06,3.0
749597,No0060,1608012226973,31.224087236566856,121.53520335681026,0.0,303.97,3.0
749598,No0060,1608012230946,31.224087236566856,121.53520335681026,0.0,303.92,3.0
749599,No0060,1608012234951,31.224087236566856,121.53520335681026,0.0,304.25,3.0
749600,No0060,1608012236965,31.224087236566856,121.53520335681026,0.0,304.3,3.0
749601,No0060,1608012240966,31.224086237036673,121.53520335689383,0.0,304.82,3.0
749602,No0060,1608012244955,31.224086237036673,121.53520335689383,0.0,304.38,3.0
749603,No0060,1608012248965,31.224086237036673,121.53520335689383,0.0,304.72,3.0
749604,No0060,1608012252951,31.22408723418231,121.53520235387951,0.0,304.45,3.0
749605,No0060,1608012256941,31.22408723418231,121.53520235387951,0.0,304.87,3.0
749606,No0060,1608012258948,31.22408723418231,121.53520235387951,0.0,304.99,3.0
749607,No0060,1608012262941,31.22408723418231,121.53520235387951,0.0,304.9,3.0
749608,No0060,1608012264945,31.22408723418231,121.53520235387951,0.0,305.08,3.0
749609,No0060,1608012268924,31.22408723418231,121.53520235387951,0.0,305.23,3.0
749610,No0060,1608012270926,31.2240882337125,121.53520235379594,0.0,305.27,3.0
749611,No0060,1608012272948,31.2240882337125,121.53520235379594,0.0,305.28,3.0
749612,No0060,1608012274955,31.224088231327926,121.53520135086518,0.0,305.76,3.0
749613,No0060,1608012278948,31.2240882337125,121.53520235379594,0.0,305.54,3.0
749614,No0060,1608012282946,31.224088231327926,121.53520135086518,0.0,305.51,3.0
749615,No0060,1608012286972,31.224088231327926,121.53520135086518,0.0,305.59,3.0
749616,No0060,1608012290962,31.224106168017958,121.53517828194389,2.76,305.61,3.0
749617,No0060,1608012294963,31.22418076509583,121.53502382381203,3.65,298.43,4.0
749618,No0060,1608012298950,31.22420750130758,121.53491851300538,0.0,284.57,4.0
749619,No0060,1608012300989,31.224203486434263,121.5349114927565,0.0,283.9,4.0
749620,No0060,1608012304958,31.2242014323206,121.53488842528132,1.5,278.72,4.0
749621,No0060,1608012308979,31.224195221958322,121.53479916386793,0.0,269.64,4.0
749622,No0060,1608012312937,31.224190135611632,121.53476205532127,0.0,266.35,3.0
749623,No0060,1608012314978,31.224189083324248,121.53473999059317,0.0,264.11,3.0
749624,No0060,1608012318973,31.22418492924556,121.53467479934329,3.2,256.82,3.0
749625,No0060,1608012320987,31.224167761928562,121.53460158543113,6.15,254.04,3.0
749626,No0060,1608012324996,31.224122923018477,121.53424353346834,9.61,274.7,3.0
749627,No0060,1608012328946,31.22408797625868,121.5338443544276,8.88,229.47,4.0
749628,No0060,1608012330964,31.223957678155124,121.53369592446711,11.21,220.65,4.0
749629,No0060,1608012334962,31.22358205856837,121.53336797927733,15.01,218.08,4.0
749630,No0060,1608012338990,31.223108249436862,121.53294475342393,17.8,213.86,4.0
749631,No0060,1608012342932,31.222534568687216,121.5325566358295,18.7,207.25,4.0
749632,No0060,1608012344961,31.222227306792533,121.5323911631213,18.63,205.03,4.0
749633,No0060,1608012346964,31.221920083744585,121.53224173799694,18.68,203.05,4.0
749634,No0060,1608012350952,31.221279730093173,121.53197598802876,19.12,198.16,4.0
749635,No0060,1608012352988,31.220940577773174,121.53184963356632,19.45,199.33,4.0
749636,No0060,1608012356980,31.22028022376352,121.53158087286602,19.34,196.41,4.0
749637,No0060,1608012360963,31.21958490219506,121.53131913425193,20.63,198.29,4.0
749638,No0060,1608012362978,31.219226737089965,121.53118475431764,20.94,198.38,4.0
749639,No0060,1608012366979,31.218574440539097,121.53094206722066,17.21,198.91,3.0
749640,No0060,1608012370984,31.21806015759738,121.53073146518753,13.59,198.8,3.0
749641,No0060,1608012374955,31.217697970071317,121.5305880554637,7.84,199.09,3.0
749642,No0060,1608012376964,31.217587919176392,121.53054693839529,4.82,199.35,3.0
749643,No0060,1608012380950,31.2175078842003,121.53051785574368,0.0,199.4,3.0
749644,No0060,1608012382950,31.21750787160842,121.5305128403363,0.0,199.37,3.0
749645,No0060,1608012384959,31.21750686956554,121.53051183733842,0.0,199.36,3.0
749646,No0060,1608012388952,31.217506872083998,121.53051284042,0.0,199.34,3.0
749647,No0060,1608012392949,31.217507864052966,121.53050983109149,0.0,200.43,3.0
749648,No0060,1608012394956,31.217507861534425,121.53050882800983,0.0,200.44,3.0
749649,No0060,1608012398964,31.217506856972843,121.53050682193012,0.0,200.35,3.0
749650,No0060,1608012402943,31.21742982306337,121.53047874207475,4.97,198.93,4.0
749651,No0060,1608012404945,31.21732375756724,121.53043260911622,6.52,197.73,4.0
749652,No0060,1608012406952,31.217194697924175,121.53038447184792,7.79,197.75,3.0
749653,No0060,1608012408966,31.21705163228048,121.5303313202469,7.92,198.85,3.0
749654,No0060,1608012412944,31.216781505830195,121.53023003090179,8.82,201.14,3.0
749655,No0060,1608012416963,31.216440276404942,121.53007458011845,11.51,199.98,4.0
749656,No0060,1608012418979,31.216239151968523,121.5299873275852,12.23,199.45,4.0
749657,No0060,1608012423001,31.21578788537003,121.52979677629516,14.3,202.84,4.0
749658,No0060,1608012426949,31.215376644652288,121.52962427653208,9.67,199.2,4.0
749659,No0060,1608012428962,31.215223542233222,121.52955507480414,9.76,206.55,4.0
749660,No0060,1608012432938,31.214871320840356,121.52940162805788,11.56,197.44,4.0
749661,No0060,1608012434948,31.214657183486896,121.52930735305411,12.59,199.97,3.0
749662,No0060,1608012438954,31.214207902915152,121.52911278528585,13.62,199.11,3.0
749663,No0060,1608012440955,31.213975758239744,121.52901249223744,13.87,200.17,3.0
749664,No0060,1608012442965,31.213751568541987,121.52889614815693,12.97,209.56,3.0
749665,No0060,1608012446973,31.213350158002672,121.52866044547537,11.69,200.31,3.0
749666,No0060,1608012450945,31.212899040217387,121.52853007526353,12.83,193.95,3.0
749667,No0060,1608012454966,31.21250191427321,121.52840672204964,9.24,195.49,3.0
749668,No0060,1608012458984,31.21226078016405,121.52830943715539,6.7,197.64,4.0
749669,No0060,1608012462975,31.211994614027024,121.52819510054296,8.8,197.3,3.0
749670,No0060,1608012466948,31.211605563535013,121.52810284322258,12.05,196.9,3.0
749671,No0060,1608012470990,31.211169352037135,121.5279393655183,12.75,198.37,3.0
749672,No0060,1608012474945,31.21072104218747,121.52773576157593,14.57,198.19,3.0
749673,No0060,1608012476955,31.210465908350066,121.52763646967966,15.45,198.44,3.0
749674,No0060,1608012480953,31.209877584147197,121.52740177741582,18.53,198.83,3.0
749675,No0060,1608012484931,31.209197238138273,121.52714201185533,20.58,198.86,3.0
749676,No0060,1608012486939,31.208847029043984,121.52699657987561,20.9,198.81,3.0
749677,No0060,1608012488975,31.208500814987527,121.52685014379325,20.74,199.24,3.0
749678,No0060,1608012492972,31.20782440406367,121.52656730048659,20.12,199.75,3.0
749679,No0060,1608012496948,31.20717300573843,121.52629448494561,18.59,198.22,3.0
749680,No0060,1608012498961,31.20686484488609,121.52617613266601,17.66,199.04,3.0
749681,No0060,1608012500979,31.206572683914914,121.52606078829743,16.52,199.89,3.0
749682,No0060,1608012504962,31.20604035709384,121.52583811985828,16.05,200.07,3.0
749683,No0060,1608012508946,31.205468003835357,121.52559839870295,17.61,199.99,3.0
749684,No0060,1608012510979,31.20516681953798,121.5254730210813,16.81,201.47,3.0
749685,No0060,1608012514952,31.204642438629985,121.52523229037509,15.2,200.79,3.0
749686,No0060,1608012516955,31.20439428340918,121.52512797502219,13.77,200.15,3.0
749687,No0060,1608012518966,31.204160166327846,121.52504071322575,12.76,199.88,3.0
749688,No0060,1608012520981,31.2039500613477,121.52496247836194,12.0,199.77,3.0
749689,No0060,1608012524964,31.2035498280156,121.52480099027548,11.68,204.49,3.0
749690,No0060,1608012528965,31.20314538819141,121.5245612485797,13.04,211.91,3.0
749691,No0060,1608012532962,31.202726657209723,121.52421014521573,14.21,220.94,3.0
749692,No0060,1608012536951,31.20239681303107,121.52383394962528,12.67,223.44,4.0
749693,No0060,1608012538951,31.20222039406205,121.52364534983474,13.35,223.46,3.0
749694,No0060,1608012540959,31.202038947157906,121.52344571354706,12.68,224.14,3.0
749695,No0060,1608012542987,31.201875512176777,121.523254101018,12.49,227.39,3.0
749696,No0060,1608012546976,31.201693552733587,121.52286484136874,11.03,261.63,3.0
749697,No0060,1608012548980,31.201702938647685,121.52263909957895,11.78,276.22,4.0
749698,No0060,1608012552959,31.201814433213123,121.52210332670451,13.77,286.23,4.0
749699,No0060,1608012554975,31.20189163771695,121.521824399459,13.99,286.92,4.0
749700,No0060,1608012558962,31.202024080024312,121.52127657468027,15.12,286.6,4.0
749701,No0060,1608012560963,31.202094200858397,121.52096754267514,15.92,285.91,4.0
749702,No0060,1608012564951,31.202245196944357,121.52026418659611,18.52,286.3,4.0
749703,No0060,1608012568950,31.202429939262483,121.5194785407466,20.72,285.99,4.0
749704,No0060,1608012572935,31.2026314355197,121.51861160618041,21.22,285.61,4.0
749705,No0060,1608012574951,31.202731190106128,121.51818214674778,20.69,285.97,4.0
749706,No0060,1608012578938,31.20291391423812,121.51740048087304,18.57,284.2,4.0
749707,No0060,1608012580940,31.202989829168214,121.5170272045646,18.0,282.69,4.0
749708,No0060,1608012582956,31.203054764015203,121.5166599470661,16.85,280.9,4.0
749709,No0060,1608012586958,31.203146903581878,121.5160167404714,14.56,280.58,4.0
749710,No0060,1608012588991,31.203189059405048,121.51572573964181,13.55,281.6,4.0
749711,No0060,1608012592964,31.203282507901257,121.51519490870176,13.43,283.16,4.0
749712,No0060,1608012596940,31.203412699493583,121.51458178596171,15.91,284.78,4.0
749713,No0060,1608012598942,31.203491701798484,121.51424561875021,16.49,285.42,4.0
749714,No0060,1608012600946,31.20356870050436,121.51390844635874,16.53,283.71,4.0
749715,No0060,1608012602954,31.20363370337301,121.51357127312572,16.65,282.52,4.0
749716,No0060,1608012604956,31.203693683986565,121.51322607062976,16.61,284.11,4.0
749717,No0060,1608012606958,31.203766673867214,121.5128868861038,16.44,284.45,4.0
749718,No0060,1608012608964,31.203839670801006,121.51255071029198,16.39,284.43,4.0
749719,No0060,1608012610964,31.203912669073013,121.51221553627755,16.43,285.06,4.0
