,order_no,locatetime,lat,lon,speed,direction,accuracy
461550,No2288,1608045443000,31.193035011519754,121.39927907002048,0.0,176.75,4.9
461551,No2288,1608045445000,31.193035011519754,121.39927907002048,0.0,176.75,4.9
461552,No2288,1608045447000,31.193035011519754,121.39927907002048,0.0,176.75,4.9
461553,No2288,1608045449000,31.193035011519754,121.39927907002048,0.0,176.75,4.9
461554,No2288,1608045451000,31.19300202821756,121.39928407338363,0.0,167.83,5.795
461555,No2288,1608045453000,31.1929590504242,121.39929707840749,0.0,172.88,5.7
461556,No2288,1608045455000,31.192900080224877,121.39930508433645,3.15,176.2,5.101
461557,No2288,1608045457000,31.19281612173247,121.39930309145144,4.99,176.21,5.867999999999999
461558,No2288,1608045459000,31.192700178976605,121.39929910115471,6.55,180.72,5.892
461559,No2288,1608045461000,31.19253526108941,121.3993031159162,8.7,181.15,4.7
461560,No2288,1608045463000,31.1923493529533,121.39929713151598,9.56,182.17,7.526
461561,No2288,1608045465000,31.192143455393,121.39930014974739,10.03,181.23,8.671
461562,No2288,1608045467000,31.191962545385042,121.39930216570349,9.31,181.77,5.445
461563,No2288,1608045469000,31.191789631430254,121.39930418096324,8.79,182.2,4.7
461564,No2288,1608045471000,31.191621714877115,121.39930419558932,8.76,181.84,5.374
461565,No2288,1608045473000,31.19146978929422,121.39928820724222,8.43,184.95,5.726
461566,No2288,1608045475000,31.19132286173167,121.39927921915694,8.05,183.39,5.566
461567,No2288,1608045477000,31.19120391979767,121.39926322795773,6.61,183.98,7.94
461568,No2288,1608045479000,31.191095973557342,121.39926423745707,5.57,181.47,5.7010000000000005
461569,No2288,1608045481000,31.19100501921074,121.39927024596277,4.07,183.5,4.7
461570,No2288,1608045483000,31.19093505375078,121.39926625166763,3.31,195.19,4.7
461571,No2288,1608045485000,31.190880078966046,121.3992342533726,4.26,218.74,4.7
461572,No2288,1608045487000,31.190799114797795,121.39916525395853,5.5,231.71,4.7
461573,No2288,1608045489000,31.190775119312075,121.3990422451403,7.27,265.62,4.7
461574,No2288,1608045491000,31.190778108059714,121.39886023019174,9.87,274.96,4.7
461575,No2288,1608045493000,31.190789092621635,121.39863721359941,10.56,272.84,4.7
461576,No2288,1608045495000,31.19078308768322,121.3984092008228,10.84,271.66,4.7
461577,No2288,1608045497000,31.190779083980722,121.39817819046452,10.46,270.45,4.7
461578,No2288,1608045499000,31.190789075788018,121.3979601820424,9.67,266.97,4.7
461579,No2288,1608045501000,31.19079007417692,121.39776117722393,8.27,267.89,4.7
461580,No2288,1608045503000,31.19079107422535,121.3975731745609,9.4,273.19,4.7
461581,No2288,1608045505000,31.190792076075095,121.39736917375855,9.62,271.52,4.7
461582,No2288,1608045507000,31.19079907634781,121.3971821743936,7.72,273.17,4.7
461583,No2288,1608045509000,31.190788085755138,121.39703817754719,6.09,253.15,4.7
461584,No2288,1608045511000,31.190731117447356,121.39693618471594,5.34,220.67,4.7
461585,No2288,1608045513000,31.19067614639014,121.39689219062245,4.71,183.41,4.7
461586,No2288,1608045515000,31.190584190203936,121.39694719724909,6.97,149.02,4.7
461587,No2288,1608045517000,31.190465246105862,121.39705020544186,9.01,141.59,4.7
461588,No2288,1608045519000,31.19032031461046,121.39718621604734,11.08,144.73,4.7
461589,No2288,1608045521000,31.190131405655766,121.39733323140021,12.72,148.56,4.7
461590,No2288,1608045523000,31.189906515406083,121.39749925109474,14.6,149.0,4.7
461591,No2288,1608045525000,31.18968162638309,121.39767327233263,15.38,148.91,6.593999999999999
461592,No2288,1608045527000,31.18943774826436,121.39785929708063,16.08,144.53,6.43
461593,No2288,1608045529000,31.189203866698794,121.39804332269316,15.17,145.58,7.996
461594,No2288,1608045531000,31.18895799191902,121.39819234964601,15.32,151.04,6.651
461595,No2288,1608045533000,31.18869812483364,121.3983293783931,15.52,152.74,8.676
461596,No2288,1608045535000,31.188447254426357,121.39847540783627,15.25,150.96,6.782
461597,No2288,1608045537000,31.188225371917575,121.39865643812057,14.54,149.6,4.7
461598,No2288,1608045539000,31.188007487266706,121.39880346725748,13.76,149.46,6.619
461599,No2288,1608045541000,31.18778760460618,121.3989504976981,13.26,149.5,7.15
461600,No2288,1608045543000,31.18759171063838,121.39909252673878,11.61,148.7,6.997000000000001
461601,No2288,1608045545000,31.18744879201627,121.39924855356362,10.86,145.72,5.24
461602,No2288,1608045547000,31.18729387743403,121.3993625783681,9.35,144.12,4.7
461603,No2288,1608045549000,31.18715995186742,121.39946260051588,8.22,145.98,4.7
461604,No2288,1608045551000,31.187042017386393,121.39954561988667,6.79,148.77,7.3660000000000005
461605,No2288,1608045553000,31.186950068216113,121.39960463458272,5.45,149.43,5.011
461606,No2288,1608045555000,31.1868761093481,121.39965364671714,4.14,149.15,5.652
461607,No2288,1608045557000,31.18683113443228,121.39968365418186,2.6,149.17,5.534
461608,No2288,1608045559000,31.18680315009006,121.3997026588904,1.69,149.18,4.7
461609,No2288,1608045561000,31.186788158556684,121.39971366151971,0.0,149.51,4.9
461610,No2288,1608045563000,31.18677216744168,121.39972366412121,0.52,149.71,4.7
461611,No2288,1608045565000,31.18676916920698,121.39972666474601,0.0,149.79,4.7
461612,No2288,1608045567000,31.186768169707587,121.39972666483305,0.0,149.82,4.7
461613,No2288,1608045569000,31.18676717029611,121.39972766504142,0.0,149.89,4.7
461614,No2288,1608045571000,31.18676717029611,121.39972766504142,0.0,149.95,4.9
461615,No2288,1608045573000,31.18676717029611,121.39972766504142,0.0,149.94,4.9
461616,No2288,1608045575000,31.18676717029611,121.39972766504142,0.0,149.93,4.9
461617,No2288,1608045577000,31.186766170796727,121.39972766512847,0.0,149.97,4.7
461618,No2288,1608045579000,31.186766170796727,121.39972766512847,0.0,150.0,4.7
461619,No2288,1608045581000,31.186766170796727,121.39972766512847,0.0,150.0,4.7
461620,No2288,1608045583000,31.186766170796727,121.39972766512847,0.0,149.99,4.7
461621,No2288,1608045585000,31.186766170796727,121.39972766512847,0.0,149.97,4.7
461622,No2288,1608045587000,31.186766170796727,121.39972766512847,0.0,149.95,4.7
