,order_no,locatetime,lat,lon,speed,direction,accuracy
160622,No0234,1607961407000,30.91256579877191,121.46735030809678,9.27,75.057,550.0
160623,No0234,1607961408000,30.91259304066582,121.467446613104,0.0,0.0,0.0
160624,No0234,1607961410000,30.91264551279653,121.46763420799695,9.41,74.047,550.0
160625,No0234,1607961412000,30.91269799917995,121.46782681989094,9.48,74.047,550.0
160626,No0234,1607961415000,30.91277473146028,121.4681157397443,9.75,74.047,550.0
160627,No0234,1607961416000,30.912800983675588,121.46821505646206,0.0,0.0,0.0
160628,No0234,1607961417000,30.912829248454354,121.46831938939549,10.31,74.047,550.0
160629,No0234,1607961418000,30.91285651405792,121.468423722698,0.0,0.0,0.0
160630,No0234,1607961419000,30.91288378802694,121.46853106597666,10.92,73.01,550.0
160631,No0234,1607961420000,30.912913071914865,121.46864242231965,0.0,0.0,0.0
160632,No0234,1607961422000,30.91297266707163,121.46887516827849,11.74,74.013,550.0
160633,No0234,1607961423000,30.913002972947254,121.46899455146567,0.0,0.0,0.0
160634,No0234,1607961425000,30.9130645877357,121.46923432209438,11.83,74.013,550.0
160635,No0234,1607961427000,30.91312519066593,121.46946907798848,0.0,0.0,0.0
160636,No0234,1607961428000,30.913154493150476,121.46958645654043,11.48,72.971,550.0
160637,No0234,1607961429000,30.91318479259514,121.46970283209136,0.0,0.0,0.0
160638,No0234,1607961431000,30.91324536492189,121.46992555153884,11.26,72.995,550.0
160639,No0234,1607961433000,30.913305946494912,121.47015128202955,11.11,72.995,550.0
160640,No0234,1607961435000,30.913360518894457,121.47037199789261,10.88,74.009,550.0
160641,No0234,1607961437000,30.913413090699496,121.47059171182912,0.0,0.0,0.0
160642,No0234,1607961438000,30.913435350391712,121.47069103507881,10.27,76.045,550.0
160643,No0234,1607961439000,30.913451638633614,121.47079938866459,0.0,0.0,0.0
160644,No0234,1607961441000,30.913472247745794,121.47102512733595,10.53,84.251,550.0
160645,No0234,1607961443000,30.913477858405354,121.4712478585962,11.11,88.405,550.0
160646,No0234,1607961445000,30.913470538652742,121.4714926648179,11.74,89.426,550.0
160647,No0234,1607961447000,30.913471204235176,121.47173345852181,11.46,89.426,550.0
160648,No0234,1607961448000,30.913470535254145,121.47185285265031,0.0,0.0,0.0
160649,No0234,1607961450000,30.913470200296363,121.47209264512539,11.59,90.43700000000001,550.0
160650,No0234,1607961452000,30.913468869797864,121.4723334423229,11.48,90.43700000000001,550.0
160651,No0234,1607961454000,30.913468562122816,121.47258226738226,0.0,0.0,0.0
160652,No0234,1607961455000,30.913465932540436,121.47271470730303,12.05,90.43700000000001,550.0
160653,No0234,1607961456000,30.913463280909117,121.47283912093378,0.0,0.0,0.0
160654,No0234,1607961458000,30.913459977313753,121.47308794905484,11.74,91.43799999999999,550.0
160655,No0234,1607961460000,30.913454645159632,121.4733257419012,11.44,91.43799999999999,550.0
160656,No0234,1607961462000,30.913453308849245,121.47356253228858,11.27,91.43799999999999,550.0
160657,No0234,1607961464000,30.913447981518306,121.47380133093618,0.0,0.0,0.0
160658,No0234,1607961465000,30.913445315412815,121.47391972735868,11.41,91.43799999999999,550.0
160659,No0234,1607961466000,30.91344165859485,121.47404113424727,0.0,0.0,0.0
