,order_no,locatetime,lat,lon,speed,direction,accuracy
477337,No0835,1608011457051,31.29797506804956,121.43268069319133,2.01,346.39,10.279000000000002
477338,No0835,1608011461040,31.298136975985354,121.43266264582628,5.94,357.89,10.41
477339,No0835,1608011463045,31.29824992652168,121.43265963044335,6.32,0.1,10.213
477340,No0835,1608011467044,31.298457830149353,121.43265059570669,5.32,358.5,10.009
477341,No0835,1608011469048,31.29854279028423,121.43264658091778,4.36,358.5,10.006
477342,No0835,1608011473037,31.29864974170825,121.43264256421345,1.83,358.29,10.001
477343,No0835,1608011475048,31.298663739241935,121.43264456668642,0.0,0.0,10.144
477344,No0835,1608011477058,31.29866473730462,121.43264356475312,0.0,0.0,10.831
477345,No0835,1608011481051,31.29866473730462,121.43264356475312,0.0,0.0,10.786
477346,No0835,1608011485035,31.29866473730462,121.43264356475312,0.0,0.0,10.222999999999999
477347,No0835,1608011487055,31.29866473730462,121.43264356475312,0.0,0.0,9.96
477348,No0835,1608011489057,31.29866473730462,121.43264356475312,0.0,0.0,9.963
477349,No0835,1608011493047,31.298677729070914,121.43264155992863,1.1,358.7,9.953
477350,No0835,1608011497053,31.298773683328378,121.43263654233746,2.78,358.2,9.993
477351,No0835,1608011499059,31.298805667569724,121.43263453585877,1.14,358.1,9.982000000000001
477352,No0835,1608011503011,31.29881465938275,121.43263152953791,0.0,0.0,10.700999999999999
477353,No0835,1608011505051,31.29881465938275,121.43263152953791,0.0,0.0,10.482000000000001
477354,No0835,1608011509037,31.298817658194338,121.43263152927662,0.0,0.0,9.994
477355,No0835,1608011511069,31.298817658194338,121.43263152927662,0.0,0.0,9.96
477356,No0835,1608011515041,31.298824660043085,121.4326345342039,0.28,358.5,9.963
477357,No0835,1608011519047,31.2988256611876,121.43263553596255,0.0,0.0,9.96
477358,No0835,1608011523033,31.298826662332157,121.43263653772125,0.0,0.0,10.424000000000001
477359,No0835,1608011527026,31.298826662332157,121.43263653772125,0.0,0.0,10.45
477360,No0835,1608011529032,31.298826662332157,121.43263653772125,0.0,0.0,10.421
477361,No0835,1608011531033,31.298826662332157,121.43263653772125,0.0,0.0,10.41
477362,No0835,1608011535069,31.298826662332157,121.43263653772125,0.0,0.0,10.113999999999999
477363,No0835,1608011539032,31.298826662332157,121.43263653772125,0.0,0.0,10.08
477364,No0835,1608011543052,31.298912643678296,121.43264654869145,4.15,359.1,10.029
477365,No0835,1608011547051,31.29910457690662,121.43265254304727,5.26,10.6,9.967
477366,No0835,1608011551045,31.299198831759856,121.43284188474865,7.4,83.0,10.201
477367,No0835,1608011553061,31.29921610922344,121.43302522372068,9.18,86.09,10.625
477368,No0835,1608011557039,31.299260787061723,121.4334700527254,11.64,84.09,11.440999999999999
477369,No0835,1608011561048,31.29931353678857,121.4339569708558,11.31,84.19,12.138
477370,No0835,1608011563055,31.299334907629493,121.43419442313767,11.43,84.5,11.673
477371,No0835,1608011567034,31.29938062902484,121.4346533045077,10.36,84.19,11.008
477372,No0835,1608011571041,31.299426331047954,121.43509516260772,9.89,83.8,10.652999999999999
477373,No0835,1608011573049,31.29944362204391,121.43527651764107,7.78,83.19,11.075
477374,No0835,1608011575058,31.299456849746008,121.43541779532752,5.96,83.9,11.023
477375,No0835,1608011579048,31.299479174359625,121.43561919252778,4.23,82.8,10.68
477376,No0835,1608011583063,31.29949035311011,121.43572941081226,1.34,83.3,10.588
477377,No0835,1608011587045,31.29949644580852,121.43578652412528,1.49,83.3,10.698
477378,No0835,1608011589051,31.299498540219425,121.43584363794207,3.45,83.19,10.633
477379,No0835,1608011593052,31.299520876672354,121.43605004929024,7.05,85.4,10.185
477380,No0835,1608011597050,31.29954442404187,121.43638071353531,8.48,84.59,10.004
477381,No0835,1608011599054,31.299561717584456,121.43655807154445,8.68,84.3,10.029
477382,No0835,1608011603048,31.29958532648678,121.43692080940427,8.05,82.3,10.267000000000001
477383,No0835,1608011605057,31.299607633910373,121.43710518593358,9.71,81.8,10.158999999999999
477384,No0835,1608011609058,31.299660526205056,121.43763327417302,14.68,82.0,10.779000000000002
477385,No0835,1608011613033,31.299738619117328,121.43827461211637,15.89,83.5,10.697000000000001
477386,No0835,1608011615046,31.299769180315888,121.43859829541026,15.11,84.09,10.569
477387,No0835,1608011619050,31.299815250488315,121.4392065936253,14.11,85.8,10.454
477388,No0835,1608011621050,31.29983775756397,121.43949220898301,13.46,84.4,10.392999999999999
477389,No0835,1608011625048,31.299895764996627,121.44005743661472,13.69,82.8,10.26
477390,No0835,1608011627050,31.299925276813525,121.44034206028891,13.89,83.4,10.279000000000002
477391,No0835,1608011629059,31.299954806601075,121.44063470544893,13.89,83.4,10.349
477392,No0835,1608011633044,31.300006811016004,121.4411839270097,11.94,82.69,10.074
477393,No0835,1608011635054,31.300026229379778,121.44141043493642,10.15,82.69,9.966000000000001
477394,No0835,1608011639035,31.300070945752232,121.4417983090651,8.35,81.5,10.011000000000001
477395,No0835,1608011641037,31.300089239838144,121.44195666788005,6.8,82.19,10.152999999999999
477396,No0835,1608011643050,31.300105512674918,121.44210300049471,7.46,82.3,10.321
477397,No0835,1608011645050,31.300112722681238,121.44221425446125,4.01,87.09,10.214
477398,No0835,1608011649130,31.30011398745647,121.4423525716418,2.82,84.19,10.395
477399,No0835,1608011653055,31.300113053292705,121.44238665002675,0.0,0.0,11.985999999999999
477400,No0835,1608011657069,31.300113053292705,121.44238665002675,0.0,0.0,12.675999999999998
477401,No0835,1608011661042,31.300113053292705,121.44238665002675,0.0,0.0,12.28
477402,No0835,1608011663052,31.300113053292705,121.44238665002675,0.0,0.0,12.261
477403,No0835,1608011667048,31.300113053292705,121.44238665002675,0.0,0.0,12.3
477404,No0835,1608011669051,31.300113053292705,121.44238665002675,0.0,0.0,12.427999999999999
477405,No0835,1608011673054,31.300113053292705,121.44238665002675,0.0,0.0,11.710999999999999
477406,No0835,1608011677029,31.300112136513732,121.44242974921161,2.1,81.9,11.96
477407,No0835,1608011679045,31.30011824018655,121.44248487556372,2.81,81.4,11.555
477408,No0835,1608011683058,31.300128415802998,121.44257808953337,1.05,83.69,11.255
477409,No0835,1608011685103,31.300126432054032,121.44258610820589,0.0,0.0,11.220999999999998
477410,No0835,1608011689055,31.300126432054032,121.44258610820589,0.0,0.0,10.602
477411,No0835,1608011693055,31.300126432054032,121.44258610820589,0.0,0.0,10.127
477412,No0835,1608011695075,31.300126432054032,121.44258610820589,0.0,0.0,10.121
477413,No0835,1608011699063,31.300126430121214,121.4425851058934,0.0,0.0,10.08
477414,No0835,1608011703056,31.300126432054032,121.44258610820589,0.0,0.0,10.025
477415,No0835,1608011707056,31.300126432054032,121.44258610820589,0.0,0.0,9.961
477416,No0835,1608011711049,31.300126432054032,121.44258610820589,0.0,0.0,9.964
477417,No0835,1608011715074,31.300126432054032,121.44258610820589,0.0,0.0,10.21
477418,No0835,1608011719053,31.300126432054032,121.44258610820589,0.0,0.0,10.357000000000001
477419,No0835,1608011721064,31.300126432054032,121.44258610820589,0.0,0.0,10.290999999999999
477420,No0835,1608011725054,31.300126432054032,121.44258610820589,0.0,0.0,10.386
477421,No0835,1608011729058,31.300126432054032,121.44258610820589,0.0,0.0,10.209
477422,No0835,1608011733048,31.300126432054032,121.44258610820589,0.0,0.0,10.156
477423,No0835,1608011735052,31.300126432054032,121.44258610820589,0.0,0.0,10.158999999999999
477424,No0835,1608011739051,31.300126432054032,121.44258610820589,0.0,0.0,10.568
477425,No0835,1608011741053,31.300126432054032,121.44258610820589,0.0,0.0,10.923
477426,No0835,1608011745057,31.30013353565322,121.44264123485372,3.42,84.5,10.529000000000002
477427,No0835,1608011749057,31.300142782012287,121.44277053307343,1.33,84.3,10.338
477428,No0835,1608011753046,31.30015091666765,121.4428416972609,1.96,83.5,10.232000000000001
477429,No0835,1608011755047,31.30015197261693,121.44287076458485,0.76,84.0,10.21
477430,No0835,1608011757056,31.3001499792369,121.4428737717343,0.0,0.0,10.253
477431,No0835,1608011759061,31.30015099633561,121.44288279257682,1.19,84.09,10.31
477432,No0835,1608011763045,31.30015824074607,121.44301008768889,3.0,85.09,10.329
477433,No0835,1608011765053,31.300163369412893,121.44307724355258,4.01,85.4,10.627
477434,No0835,1608011767056,31.300171551777535,121.44317246481502,4.96,84.4,10.68
477435,No0835,1608011771050,31.30019794888077,121.44338094991984,5.38,83.9,10.648
477436,No0835,1608011773052,31.300209146856734,121.44348419101001,4.63,87.19,10.843
477437,No0835,1608011777066,31.300218503729205,121.4436676214236,3.4,86.3,10.437000000000001
477438,No0835,1608011781043,31.30023262849627,121.44373377608203,0.0,0.0,10.285
477439,No0835,1608011783053,31.300232630471633,121.44373477844522,0.0,0.0,10.833
477440,No0835,1608011785053,31.300232630471633,121.44373477844522,0.0,0.0,10.636
477441,No0835,1608011787056,31.300232630471633,121.44373477844522,0.0,0.0,10.690999999999999
477442,No0835,1608011791046,31.300232630471633,121.44373477844522,0.0,0.0,10.546
477443,No0835,1608011793052,31.300232630471633,121.44373477844522,0.0,0.0,10.46
477444,No0835,1608011795058,31.300232630471633,121.44373477844522,0.0,0.0,10.515999999999998
477445,No0835,1608011799044,31.300232630471633,121.44373477844522,0.0,0.0,11.234000000000002
477446,No0835,1608011801052,31.300232630471633,121.44373477844522,0.0,0.0,12.124
477447,No0835,1608011805058,31.300232630471633,121.44373477844522,0.0,0.0,11.779000000000002
477448,No0835,1608011809048,31.300232630471633,121.44373477844522,0.0,0.0,11.534
477449,No0835,1608011813043,31.300232630471633,121.44373477844522,0.0,0.0,10.684000000000001
477450,No0835,1608011817051,31.300232630471633,121.44373477844522,0.0,0.0,10.53
477451,No0835,1608011821039,31.300232630471633,121.44373477844522,0.0,0.0,10.376
477452,No0835,1608011823053,31.300232630471633,121.44373477844522,0.0,0.0,10.45
477453,No0835,1608011827047,31.300232630471633,121.44373477844522,0.0,0.0,10.5
477454,No0835,1608011829047,31.300232630471633,121.44373477844522,0.0,0.0,10.534
477455,No0835,1608011833062,31.300232630471633,121.44373477844522,0.0,0.0,10.342
477456,No0835,1608011837064,31.300232630471633,121.44373477844522,0.0,0.0,10.177
477457,No0835,1608011841046,31.300232630471633,121.44373477844522,0.0,0.0,9.96
477458,No0835,1608011843052,31.300232630471633,121.44373477844522,0.0,0.0,9.957
477459,No0835,1608011845064,31.300232630471633,121.44373477844522,0.0,0.0,9.96
477460,No0835,1608011849047,31.300232630471633,121.44373477844522,0.0,0.0,9.963
477461,No0835,1608011853042,31.30028484528183,121.44385405546349,4.28,82.69,9.958
477462,No0835,1608011855051,31.30029200101834,121.44393424447213,3.71,84.0,9.957
477463,No0835,1608011859058,31.300270408965254,121.44413572403178,6.4,105.69,10.411
477464,No0835,1608011863042,31.300118847737046,121.44432619036567,7.69,158.39,11.181
477465,No0835,1608011865054,31.29994098994271,121.44436229185935,11.32,172.6,12.985999999999999
477466,No0835,1608011869045,31.299426363488287,121.44444753994607,16.6,171.5,16.77
477467,No0835,1608011873059,31.298787872931577,121.4445759022665,17.8,168.3,32.084
477468,No0835,1608011877036,31.298178406086393,121.44472130367325,17.01,170.39,59.18899999999999
