,order_no,locatetime,lat,lon,speed,direction,accuracy
37974,No0694,1608018756000,31.338900449221605,121.44073955648075,0.0,351.92,2.2
37975,No0694,1608018758000,31.338900449221605,121.44073955648075,0.0,351.92,2.2
37976,No0694,1608018760000,31.338900449221605,121.44073955648075,0.0,351.92,2.3
37977,No0694,1608018762000,31.338900449221605,121.44073955648075,0.0,351.92,2.3
37978,No0694,1608018764000,31.338900449221605,121.44073955648075,0.0,351.92,2.3
37979,No0694,1608018766000,31.338900449221605,121.44073955648075,0.0,351.92,2.4
37980,No0694,1608018768000,31.33897032216776,121.44068442777503,1.77,354.69,2.3
37981,No0694,1608018770000,31.339043283457812,121.44067740582412,4.47,348.04,2.4
37982,No0694,1608018772000,31.339172163683433,121.44063730552007,6.19,343.41,2.4
37983,No0694,1608018774000,31.339283085621517,121.4406162491217,5.7,343.23,2.3
37984,No0694,1608018776000,31.3393700234552,121.4405992037293,3.69,350.57,2.3
37985,No0694,1608018778000,31.33942199403696,121.44059318585754,2.03,358.3,2.3
37986,No0694,1608018780000,31.33944997676935,121.44058917452438,1.25,358.3,2.2
37987,No0694,1608018782000,31.33946997717361,121.44059318167827,0.0,358.3,2.2
37988,No0694,1608018784000,31.339481956240796,121.44058416062015,0.0,358.3,2.2
37989,No0694,1608018786000,31.339481956240796,121.44058416062015,0.0,358.3,2.3
37990,No0694,1608018788000,31.339481956240796,121.44058416062015,0.0,358.3,2.3
37991,No0694,1608018790000,31.339481956240796,121.44058416062015,0.0,358.3,2.4
37992,No0694,1608018792000,31.339481956240796,121.44058416062015,0.0,358.3,2.4
37993,No0694,1608018794000,31.339481956240796,121.44058416062015,0.0,358.3,2.4
37994,No0694,1608018796000,31.339481956240796,121.44058416062015,0.0,358.3,1.2
37995,No0694,1608018798000,31.339481956240796,121.44058416062015,0.0,358.3,1.0
37996,No0694,1608018801000,31.339481956240796,121.44058416062015,0.0,358.3,1.5
37997,No0694,1608018803000,31.339481956240796,121.44058416062015,0.0,358.3,1.8
37998,No0694,1608018806000,31.339539935868544,121.44058415557019,3.45,351.55,2.0
37999,No0694,1608018808000,31.339619870636536,121.44056410414389,4.65,344.27,2.1
38000,No0694,1608018810000,31.339699781305217,121.44053102385783,2.99,354.45,2.1
38001,No0694,1608018812000,31.339748708464818,121.4405009529795,1.62,3.59,2.1
38002,No0694,1608018814000,31.339791619239275,121.4404608604835,1.01,337.1,2.0
38003,No0694,1608018816000,31.339813574474856,121.44044081421936,0.0,349.04,2.0
38004,No0694,1608018818000,31.339811575176657,121.44044081439351,0.0,349.04,2.0
38005,No0694,1608018820000,31.339811575176657,121.44044081439351,0.0,349.04,2.1
38006,No0694,1608018822000,31.339860613556052,121.44047087665669,1.36,36.22,1.9
38007,No0694,1608018824000,31.3398836703648,121.44050595232403,2.8,65.01,1.8
38008,No0694,1608018826000,31.339906807050202,121.44058412361585,4.96,71.48,1.8
38009,No0694,1608018828000,31.339950015120426,121.44070438702083,7.12,67.69,1.9
38010,No0694,1608018830000,31.340005286753705,121.4408607305069,8.3,67.43,1.9
38011,No0694,1608018832000,31.340073575375804,121.4410280986462,8.99,69.01,1.9
38012,No0694,1608018834000,31.3401449091594,121.4412195218341,9.77,68.72,1.9
38013,No0694,1608018836000,31.340208256583455,121.44141595867715,10.11,69.91,2.0
38014,No0694,1608018838000,31.340273608561127,121.44161440162328,9.18,70.55,2.2
38015,No0694,1608018840000,31.340326912935446,121.44178478358623,8.16,72.3,2.2
38016,No0694,1608018842000,31.340404250101724,121.4419762127657,10.5,66.69,2.2
38017,No0694,1608018844000,31.34051068784067,121.44222477194572,12.78,66.08,2.1
38018,No0694,1608018846000,31.34060210036979,121.44245629594609,11.66,65.87,2.0
38019,No0694,1608018848000,31.340673506412646,121.44267980552662,11.32,70.47,2.0
38020,No0694,1608018850000,31.34074690000665,121.44289630085515,11.18,68.61,2.0
38021,No0694,1608018852000,31.340820269965114,121.44309976787935,10.09,68.97,2.0
38022,No0694,1608018854000,31.34088761808764,121.44329020676541,9.0,67.12,2.0
38023,No0694,1608018856000,31.340948936232433,121.4434636077714,8.78,67.02,2.0
38024,No0694,1608018858000,31.34101225084546,121.44363500520359,8.14,65.5,2.0
38025,No0694,1608018860000,31.341067494196725,121.44376831468554,6.07,65.95,2.0
38026,No0694,1608018862000,31.341100650816532,121.44385351306907,4.43,69.7,2.0
38027,No0694,1608018864000,31.341135793124852,121.44393169498379,3.68,66.18,1.9
38028,No0694,1608018866000,31.341157979918496,121.44402992583312,5.72,74.38,2.0
38029,No0694,1608018868000,31.341217277583336,121.44419030162568,8.78,70.52,2.1
38030,No0694,1608018870000,31.341289653599027,121.44439177548485,9.99,67.16,2.0
38031,No0694,1608018872000,31.341359030137134,121.44459224896434,9.5,68.73,2.0
38032,No0694,1608018874000,31.34142939369121,121.44478570722394,9.17,66.12,2.0
38033,No0694,1608018876000,31.341495749896673,121.44497415535496,9.17,69.83,2.0
38034,No0694,1608018878000,31.341558078376014,121.44514756897162,8.4,66.8,2.0
38035,No0694,1608018880000,31.34161437547651,121.4453039430435,8.06,68.43,1.9
38036,No0694,1608018882000,31.341665632408947,121.44543926738483,6.77,62.65,1.9
38037,No0694,1608018884000,31.341705869332255,121.44556256414033,5.77,72.93,1.9
38038,No0694,1608018886000,31.34170410303332,121.44567684315943,5.43,99.29,1.9
38039,No0694,1608018888000,31.341647358434585,121.4457921299709,6.52,136.53,1.9
38040,No0694,1608018890000,31.341517613084267,121.4458943917408,9.29,149.19,1.9
38041,No0694,1608018892000,31.341360859037493,121.44598763414488,9.72,152.55,1.8
38042,No0694,1608018894000,31.341196139032153,121.44609591460215,8.81,153.3,2.4
38043,No0694,1608018896000,31.341066345314832,121.44617411840487,8.01,150.36,2.1
38044,No0694,1608018898000,31.340949543155624,121.44625031638986,7.2,151.39,2.0
38045,No0694,1608018900000,31.340840736350593,121.4463255114483,7.34,150.89,1.9
38046,No0694,1608018902000,31.34072294948302,121.44640872736241,7.78,147.08,1.9
38047,No0694,1608018904000,31.34058418890272,121.44650096774284,8.77,152.52,1.9
38048,No0694,1608018906000,31.340436406856746,121.44658117941849,8.13,153.94,1.9
38049,No0694,1608018908000,31.340302597269133,121.44665036275761,7.87,154.47,1.9
38050,No0694,1608018910000,31.340177784715937,121.44671954551507,7.22,152.66,2.0
38051,No0694,1608018912000,31.34005995946769,121.44678371538737,6.8,152.97,2.0
38052,No0694,1608018914000,31.33995509433738,121.44683084184153,5.72,157.21,2.0
38053,No0694,1608018916000,31.33984923173711,121.44687897097472,6.81,158.0,2.0
38054,No0694,1608018918000,31.33971444631826,121.4469591827902,9.25,150.24,2.1
38055,No0694,1608018920000,31.339506822986124,121.4471045642016,13.43,151.8,2.2
38056,No0694,1608018922000,31.339209351932997,121.44730709773089,15.33,153.71,2.8
38057,No0694,1608018924000,31.338972755453355,121.44745950143174,13.35,156.77,2.3
38058,No0694,1608018927000,31.338658164062416,121.44760088504671,10.63,164.47,2.8
38059,No0694,1608018929000,31.338508337459132,121.44765804232864,9.03,159.41,2.2
38060,No0694,1608018932000,31.33833160737618,121.44775630602916,6.09,152.53,2.0
38061,No0694,1608018934000,31.338241755729143,121.44781145338763,4.79,153.88,1.9
38062,No0694,1608018936000,31.338186855760807,121.44784955464817,2.15,156.27,1.8
38063,No0694,1608018938000,31.338167879445052,121.44785757661862,0.0,159.99,1.8
38064,No0694,1608018940000,31.33816987449393,121.4478555713647,0.0,159.99,1.8
38065,No0694,1608018942000,31.33816987449393,121.4478555713647,0.0,159.99,1.9
38066,No0694,1608018944000,31.33816987449393,121.4478555713647,0.0,159.99,2.0
38067,No0694,1608018946000,31.33816987449393,121.4478555713647,0.0,159.99,2.0
38068,No0694,1608018948000,31.33816987449393,121.4478555713647,0.0,159.99,1.0
38069,No0694,1608018951000,31.33816987449393,121.4478555713647,0.0,159.99,1.3
38070,No0694,1608018953000,31.33816987449393,121.4478555713647,0.0,159.99,1.4
38071,No0694,1608018956000,31.33816987449393,121.4478555713647,0.0,159.99,1.1
38072,No0694,1608018958000,31.33816987449393,121.4478555713647,0.0,159.99,1.4
38073,No0694,1608018960000,31.33816987449393,121.4478555713647,0.0,159.99,1.5
38074,No0694,1608018962000,31.33816987449393,121.4478555713647,0.0,159.99,1.4
38075,No0694,1608018964000,31.33816987449393,121.4478555713647,0.0,159.99,1.5
38076,No0694,1608018966000,31.33816987449393,121.4478555713647,0.0,159.99,1.6
38077,No0694,1608018968000,31.33816987449393,121.4478555713647,0.0,159.99,1.7
38078,No0694,1608018970000,31.33816987449393,121.4478555713647,0.0,159.99,1.1
38079,No0694,1608018972000,31.33816987449393,121.4478555713647,0.0,159.99,1.0
38080,No0694,1608018974000,31.33816987449393,121.4478555713647,0.0,159.99,1.0
38081,No0694,1608018976000,31.33816987449393,121.4478555713647,0.0,159.99,1.2
38082,No0694,1608018978000,31.33816987449393,121.4478555713647,0.0,159.99,1.3
38083,No0694,1608018980000,31.33816987449393,121.4478555713647,0.0,159.99,1.4
38084,No0694,1608018982000,31.33816987449393,121.4478555713647,0.0,159.99,1.6
38085,No0694,1608018984000,31.33816987449393,121.4478555713647,0.0,159.99,1.7
38086,No0694,1608018986000,31.33816987449393,121.4478555713647,0.0,159.99,1.1
38087,No0694,1608018988000,31.33816987449393,121.4478555713647,0.0,159.99,1.0
38088,No0694,1608018990000,31.33816987449393,121.4478555713647,0.0,159.99,1.1
38089,No0694,1608018992000,31.33816987449393,121.4478555713647,0.0,159.99,1.3
38090,No0694,1608018994000,31.33816987449393,121.4478555713647,0.0,159.99,1.1
38091,No0694,1608018996000,31.33816987449393,121.4478555713647,0.0,159.99,1.3
38092,No0694,1608018998000,31.33816987449393,121.4478555713647,0.0,159.99,1.4
38093,No0694,1608019000000,31.33816987449393,121.4478555713647,0.0,159.99,1.0
38094,No0694,1608019002000,31.33816987449393,121.4478555713647,0.0,159.99,1.2
38095,No0694,1608019004000,31.33816987449393,121.4478555713647,0.0,159.99,1.3
38096,No0694,1608019006000,31.3381119565318,121.44788465008243,2.96,152.0,1.4
38097,No0694,1608019008000,31.33804007329364,121.4479277656495,5.53,150.78,1.5
38098,No0694,1608019010000,31.337938268789795,121.44800296535419,7.08,144.11,1.5
38099,No0694,1608019012000,31.337838465917017,121.44807916766699,6.16,144.58,1.6
38100,No0694,1608019014000,31.337738665388866,121.44815637277078,6.93,146.91,1.6
38101,No0694,1608019016000,31.33762987680143,121.44823758912396,7.63,149.13,1.7
38102,No0694,1608019018000,31.337505077002252,121.4483107866658,7.27,152.86,1.8
38103,No0694,1608019020000,31.33737827597127,121.44838298203884,8.59,153.8,1.9
38104,No0694,1608019022000,31.337239492244766,121.4484611940564,8.28,151.19,1.9
38105,No0694,1608019024000,31.33711371917274,121.44854642317259,7.77,151.96,1.9
38106,No0694,1608019026000,31.336989919867737,121.44861962155093,7.83,152.89,1.9
38107,No0694,1608019028000,31.33685314688652,121.44870284702318,8.31,152.49,1.9
38108,No0694,1608019030000,31.336711363007343,121.44878005774272,8.29,156.03,1.9
38109,No0694,1608019032000,31.336586560383353,121.4488512517416,7.67,153.21,1.9
38110,No0694,1608019034000,31.33647373425948,121.44891342165127,6.89,155.21,1.9
38111,No0694,1608019036000,31.33635691186226,121.44897659465097,7.22,154.19,1.9
38112,No0694,1608019038000,31.3362480824495,121.4490377619404,5.64,155.13,1.9
38113,No0694,1608019040000,31.336155228008185,121.4490899046744,5.4,152.72,1.9
38114,No0694,1608019042000,31.336068369370867,121.4491410444045,4.8,151.5,1.8
38115,No0694,1608019044000,31.335998506959662,121.44919318535864,4.51,150.14,1.8
38116,No0694,1608019046000,31.33591365865831,121.44924933811322,5.7,151.38,1.9
38117,No0694,1608019048000,31.335804853766643,121.44932153467408,6.6,152.86,1.8
38118,No0694,1608019050000,31.335673063770415,121.44939674125122,8.71,153.36,1.9
38119,No0694,1608019052000,31.335506343079544,121.44949801886683,10.96,152.08,1.9
38120,No0694,1608019054000,31.335319651711938,121.44960932474532,11.17,152.55,1.9
38121,No0694,1608019056000,31.335144952152874,121.4497186248465,10.36,152.38,1.9
38122,No0694,1608019058000,31.33497825017818,121.44982792473128,10.57,151.85,1.9
38123,No0694,1608019060000,31.334805559550443,121.44994123611396,10.47,151.36,2.7
38124,No0694,1608019062000,31.334649819373528,121.45003449395138,9.26,148.22,2.9
38125,No0694,1608019064000,31.334512081890068,121.45013176110236,8.71,152.78,2.3
38126,No0694,1608019066000,31.33437230800303,121.45021198398956,8.19,154.55,2.1
38127,No0694,1608019068000,31.334228549015904,121.45029822331401,9.25,154.27,2.0
38128,No0694,1608019070000,31.334064777571673,121.45037544088746,9.96,157.08,1.9
38129,No0694,1608019072000,31.3338750355551,121.45046168476348,11.85,158.75,1.9
38130,No0694,1608019074000,31.333647294142484,121.4505419163379,13.37,162.77,1.9
38131,No0694,1608019076000,31.333405542501225,121.45061513081777,12.51,168.0,2.8
38132,No0694,1608019078000,31.33323570540055,121.4506612675973,9.91,172.35,2.8
38133,No0694,1608019080000,31.33308186932393,121.45071041103809,7.51,172.66,2.5
38134,No0694,1608019082000,31.332984017708096,121.45076155502824,5.35,155.94,2.4
38135,No0694,1608019084000,31.332962181165396,121.45083174306419,2.44,122.95,2.2
38136,No0694,1608019086000,31.332955279318863,121.45087485810285,1.71,93.18,2.0
38137,No0694,1608019088000,31.33295541732975,121.45093702322536,3.55,82.66,2.0
38138,No0694,1608019090000,31.332976657198472,121.4510483174051,5.56,79.88,2.1
38139,No0694,1608019092000,31.333025077828452,121.45124483709758,9.19,75.51,2.2
38140,No0694,1608019094000,31.333083639795174,121.45150552931048,12.25,78.38,2.3
38141,No0694,1608019096000,31.333115283555,121.45179731014052,12.83,81.05,2.2
38142,No0694,1608019098000,31.333125858361868,121.4520540012851,11.39,85.88,2.2
38143,No0694,1608019100000,31.33313339094109,121.45229064088002,10.88,81.55,2.2
38144,No0694,1608019102000,31.333140954945986,121.45254031807404,10.95,85.54,2.1
38145,No0694,1608019104000,31.333145480856615,121.45277194866433,10.39,84.25,2.0
38146,No0694,1608019106000,31.333158963963346,121.45298553112247,9.6,82.51,2.0
38147,No0694,1608019108000,31.333164419186016,121.45318507748203,8.61,87.16,2.0
38148,No0694,1608019110000,31.33316880916394,121.4533555454383,7.06,86.73,2.0
38149,No0694,1608019112000,31.33317211033058,121.45348690679488,5.59,85.68,2.0
38150,No0694,1608019114000,31.33317933428067,121.45358517713494,3.7,81.26,2.0
38151,No0694,1608019116000,31.333185498701273,121.453657375909,2.79,81.59,2.0
38152,No0694,1608019118000,31.333193630134872,121.45371553590013,2.91,83.08,2.0
38153,No0694,1608019120000,31.33320382820072,121.45380277629792,4.9,85.58,1.9
38154,No0694,1608019122000,31.333214065981586,121.45390706421301,4.64,83.73,2.0
38155,No0694,1608019124000,31.333222300167133,121.45400934714249,4.64,84.05,2.0
38156,No0694,1608019126000,31.333232547935022,121.4541176470072,5.52,87.11,2.0
38157,No0694,1608019128000,31.333243872694652,121.45425903933187,5.98,83.8,2.1
38158,No0694,1608019130000,31.333254156356457,121.45438238214317,5.07,83.47,2.0
38159,No0694,1608019132000,31.33326738557703,121.45448266084432,4.54,84.3,2.0
38160,No0694,1608019134000,31.33327263672333,121.45459096304243,4.27,84.83,2.0
38161,No0694,1608019136000,31.333282855929912,121.45468622873669,3.43,81.8,2.0
38162,No0694,1608019138000,31.33328907214966,121.45477948948933,3.64,85.16,2.0
38163,No0694,1608019140000,31.333287329144593,121.45488879629208,4.39,87.69,2.0
38164,No0694,1608019142000,31.333292574571914,121.4549940916497,3.74,84.37,2.0
38165,No0694,1608019144000,31.333285789251843,121.45508434611433,3.44,99.93,2.0
38166,No0694,1608019146000,31.333267979785177,121.4551625679252,3.39,123.04,2.0
38167,No0694,1608019148000,31.333224184551085,121.45524279786851,3.83,143.14,2.0
38168,No0694,1608019150000,31.33313632485858,121.45528893562609,5.69,168.86,2.1
38169,No0694,1608019152000,31.332987413771587,121.45530399099036,8.36,178.94,2.0
38170,No0694,1608019154000,31.33283447339666,121.4553060099113,7.6,182.24,2.0
38171,No0694,1608019156000,31.33269952895134,121.45530903010274,7.02,182.21,2.0
38172,No0694,1608019158000,31.332582556771104,121.45530302326057,5.9,185.44,2.0
38173,No0694,1608019160000,31.332485579787235,121.45529801751644,5.14,188.44,2.0
38174,No0694,1608019162000,31.33239062574953,121.45530303990063,4.9,186.47,2.0
38175,No0694,1608019164000,31.332285677683267,121.45530906598277,5.81,183.66,2.0
38176,No0694,1608019166000,31.33217074269039,121.45531910425588,6.22,177.38,2.0
38177,No0694,1608019168000,31.33204277453542,121.45531309836471,6.89,180.8,2.0
38178,No0694,1608019170000,31.331904831291016,121.45531611881644,7.53,178.8,2.1
38179,No0694,1608019172000,31.33176289660676,121.45532214810775,7.7,178.49,2.2
38180,No0694,1608019174000,31.3316159542827,121.45532416650926,7.61,180.8,2.2
38181,No0694,1608019176000,31.331469000152424,121.45532117075592,7.94,183.11,2.1
38182,No0694,1608019178000,31.33130406200138,121.45532218788621,9.24,181.3,2.1
38183,No0694,1608019180000,31.331133163907488,121.45533925083627,9.0,179.91,2.1
38184,No0694,1608019182000,31.33096624310853,121.45534728796213,8.37,181.02,2.1
