,order_no,locatetime,lat,lon,speed,direction,accuracy
90565,No1262,1607994547086,31.192928766836815,121.62998720375519,0.0,163.76,4.9
90566,No1262,1607994549096,31.192928766836815,121.62998720375519,0.0,163.76,4.9
90567,No1262,1607994601063,31.192928766836815,121.62998720375519,0.0,163.76,4.9
90568,No1262,1607994605074,31.192928766836815,121.62998720375519,0.0,163.76,4.9
90569,No1262,1607994607162,31.192903773771803,121.6299912004528,2.9,166.51,16.582
90570,No1262,1607994611091,31.19272981223946,121.63002616782931,4.79,173.9,20.535999999999998
90571,No1262,1607994615128,31.192627760125102,121.63010107536044,1.79,134.17,20.818
90572,No1262,1607994619053,31.192599500625036,121.63029980905311,6.91,87.02,18.112000000000002
90573,No1262,1607994621069,31.192632270523113,121.63045459622333,6.52,76.61,18.582
90574,No1262,1607994623080,31.192663094752074,121.63057043592818,4.44,73.49,17.801
90575,No1262,1607994625087,31.192693986558538,121.6306373420672,2.58,76.18,17.775
90576,No1262,1607994629080,31.19272370503463,121.63082907718828,5.51,79.0,17.639
90577,No1262,1607994633075,31.192795321995572,121.63107772922343,6.03,80.23,16.396
90578,No1262,1607994637100,31.192833883358198,121.63137631278228,7.61,80.74,18.177
90579,No1262,1607994639110,31.192849668390423,121.63152310729814,7.0,78.78,18.277
90580,No1262,1607994643137,31.1928333639868,121.63174380044707,4.53,92.5,17.496
90581,No1262,1607994647095,31.192788177834665,121.63189059836495,4.82,92.55,18.785999999999998
90582,No1262,1607994651078,31.19276691649945,121.63208133171315,4.3,91.55,23.831
90583,No1262,1607994653101,31.192760816781238,121.63215323075039,2.91,86.08,21.578000000000003
90584,No1262,1607994655120,31.192782725889966,121.63220914990656,2.47,79.79,21.535
90585,No1262,1607994659074,31.192808539905307,121.63232997668817,3.01,89.87,19.413
90586,No1262,1607994661112,31.19282842393656,121.63240387019681,2.96,97.31,18.947
90587,No1262,1607994665137,31.192721452668284,121.63242085495516,4.04,170.46,16.198
90588,No1262,1607994669060,31.192586480954073,121.6324478278352,3.97,177.35,13.574000000000002
90589,No1262,1607994671101,31.19253547469885,121.63246980083315,3.0,162.26,14.220999999999998
90590,No1262,1607994673133,31.192488456391622,121.63249876354163,1.91,168.22,12.197000000000001
90591,No1262,1607994677120,31.19243648652599,121.63249577211164,1.73,185.23,12.34
90592,No1262,1607994681090,31.19235548221615,121.63252673477176,2.01,161.08,12.913
90593,No1262,1607994685184,31.1922745224531,121.63252674148275,2.33,224.46,10.527999999999999
90594,No1262,1607994689092,31.19223087560686,121.63229607268671,9.04,264.44,13.99
90595,No1262,1607994693061,31.192175540470565,121.6318497066155,11.47,260.3,12.373
90596,No1262,1607994695070,31.1921518964565,121.63160704815951,11.85,263.05,11.964
90597,No1262,1607994697081,31.192132250264724,121.63136338895451,11.73,263.18,12.489
90598,No1262,1607994699109,31.192107603539263,121.63112072695529,11.77,261.8,12.423
90599,No1262,1607994703049,31.192044319121713,121.63063040544618,11.95,261.49,15.565
90600,No1262,1607994705069,31.19201768916801,121.63037275839852,12.37,261.14,14.144
90601,No1262,1607994707083,31.191989039152208,121.63012909055772,11.57,260.57,15.354000000000001
90602,No1262,1607994711085,31.19194857881857,121.62974960375236,6.53,259.3,17.024
90603,No1262,1607994715073,31.19191494325809,121.62949394741385,7.16,260.01,14.71
90604,No1262,1607994717083,31.1918912105762,121.62930519969098,10.66,262.29,15.502
90605,No1262,1607994721099,31.191835922461276,121.62879587394723,12.46,262.41,15.56
90606,No1262,1607994725081,31.191766690503734,121.62824359622314,13.29,261.0,17.97
90607,No1262,1607994729079,31.191691459115074,121.62768631523035,13.33,260.81,16.865
90608,No1262,1607994731086,31.191651856491863,121.6273956861028,13.43,260.29,17.067
90609,No1262,1607994733129,31.19161624936429,121.62710505379417,13.63,261.4,15.991
90610,No1262,1607994737077,31.191549971787236,121.62656572851307,11.73,261.46,14.505999999999998
90611,No1262,1607994739083,31.1915113009322,121.62632103206091,10.95,259.8,12.324000000000002
90612,No1262,1607994743072,31.191448865256664,121.62589655333201,10.04,261.21,8.605
90613,No1262,1607994745084,31.191423139509457,121.62568680816543,9.73,262.44,8.829
90614,No1262,1607994749098,31.191380533091742,121.62538617121835,3.96,261.16,8.479
90615,No1262,1607994753093,31.191368593233978,121.6253422244963,0.0,338.09,4.9
90616,No1262,1607994757070,31.191368593233978,121.6253422244963,0.0,338.09,4.9
90617,No1262,1607994761080,31.191368593233978,121.6253422244963,0.0,338.09,4.9
90618,No1262,1607994765093,31.191368593233978,121.6253422244963,0.0,338.09,4.9
90619,No1262,1607994767104,31.191368593233978,121.6253422244963,0.0,338.09,4.9
90620,No1262,1607994771103,31.191368593233978,121.6253422244963,0.0,338.09,4.9
90621,No1262,1607994773125,31.191368593233978,121.6253422244963,0.0,338.09,4.9
90622,No1262,1607994775192,31.191368593233978,121.6253422244963,0.0,338.09,4.9
90623,No1262,1607994779132,31.191368593233978,121.6253422244963,0.0,338.09,4.9
90624,No1262,1607994783038,31.191368593233978,121.6253422244963,0.0,338.09,4.9
90625,No1262,1607994785070,31.191368593233978,121.6253422244963,0.0,338.09,4.9
90626,No1262,1607994787111,31.191368593233978,121.6253422244963,0.0,338.09,4.9
90627,No1262,1607994789113,31.191368593233978,121.6253422244963,0.0,338.09,4.9
90628,No1262,1607994793059,31.19135882409728,121.62515844323325,7.44,264.76,10.481
90629,No1262,1607994795118,31.191346038331254,121.62498864457847,7.82,261.99,12.292
90630,No1262,1607994799104,31.19132432287604,121.62476390989028,4.23,257.72,13.422
90631,No1262,1607994801108,31.191318417919256,121.62468799898267,3.57,267.4,11.999
90632,No1262,1607994805130,31.191310669310162,121.6244832375958,8.3,263.45,8.706
90633,No1262,1607994809084,31.191245263195402,121.62401478179163,12.14,259.52,14.487
90634,No1262,1607994811088,31.19120356377541,121.62377905336575,11.63,256.63,12.808
90635,No1262,1607994813114,31.191150838700924,121.62356829574392,10.89,253.94,13.149000000000001
90636,No1262,1607994815131,31.19109712788052,121.62334455109863,11.57,254.88,14.59
90637,No1262,1607994819124,31.190993721312264,121.62287807686585,11.08,254.8,19.218
90638,No1262,1607994823078,31.190891227508565,121.62248151872676,8.48,252.65,16.038
90639,No1262,1607994827085,31.19081054149343,121.62224078564283,5.79,248.15,21.287
90640,No1262,1607994829112,31.190779571637744,121.62222780218181,2.97,232.99,24.519000000000002
90641,No1262,1607994833091,31.190788551317052,121.62224178638695,0.0,201.77,4.9
90642,No1262,1607994835109,31.190788551317052,121.62224178638695,0.0,201.77,4.9
90643,No1262,1607994837154,31.190788551317052,121.62224178638695,0.0,201.77,4.9
90644,No1262,1607994841083,31.190788551317052,121.62224178638695,0.0,201.77,4.9
90645,No1262,1607994843106,31.190788551317052,121.62224178638695,0.0,201.77,4.9
90646,No1262,1607994847112,31.190788551317052,121.62224178638695,0.0,201.77,4.9
90647,No1262,1607994851087,31.190788551317052,121.62224178638695,0.0,201.77,4.9
90648,No1262,1607994853123,31.19078955987068,121.62223379490547,0.62,228.92,24.963
90649,No1262,1607994855128,31.19077061229871,121.62219583730004,2.53,251.36,25.581999999999997
90650,No1262,1607994859083,31.190716043268143,121.62183722486363,11.12,251.44,29.016
90651,No1262,1607994861102,31.190647382798645,121.62156351965227,13.78,248.28,26.857
90652,No1262,1607994865104,31.19040619882202,121.62093119668218,15.34,247.17,18.471
90653,No1262,1607994869132,31.190129995440554,121.62032083931445,14.77,246.27,18.226
90654,No1262,1607994873104,31.18992666238436,121.61978738606682,11.98,247.76,14.251
90655,No1262,1607994877087,31.189789146163236,121.61938978522589,8.06,251.77,13.133
90656,No1262,1607994881106,31.18972436549938,121.6192089648964,1.5,235.12,16.339000000000002
90657,No1262,1607994885100,31.189715348360274,121.61922994548365,0.99,70.22,16.142
90658,No1262,1607994889079,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90659,No1262,1607994891108,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90660,No1262,1607994895106,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90661,No1262,1607994899083,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90662,No1262,1607994901100,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90663,No1262,1607994905057,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90664,No1262,1607994907137,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90665,No1262,1607994911108,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90666,No1262,1607994915146,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90667,No1262,1607994919147,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90668,No1262,1607994923103,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90669,No1262,1607994927104,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90670,No1262,1607994931083,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90671,No1262,1607994933135,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90672,No1262,1607994937112,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90673,No1262,1607994939114,31.189715348360274,121.61922994548365,0.0,70.22,4.9
90674,No1262,1607994943094,31.189715348360274,121.61922994548365,0.0,70.22,4.9
