,order_no,locatetime,lat,lon,speed,direction,accuracy
113862,No0965,1607994648000,31.367223875428994,121.16867017773713,0.0,0.0,2.0
113863,No0965,1607994650000,31.367216879545353,121.16867118038684,0.1,69.5,1.5
113864,No0965,1607994652000,31.36720187490958,121.16866617143873,0.02,69.5,2.0
113865,No0965,1607994654000,31.367195874939288,121.16866516990714,0.0,0.0,2.0
113866,No0965,1607994656000,31.367195874939288,121.16866516990714,0.0,0.0,2.0
113867,No0965,1607994658000,31.367195874939288,121.16866516990714,0.0,0.0,2.0
113868,No0965,1607994660000,31.367195874939288,121.16866516990714,0.0,0.0,2.0
113869,No0965,1607994662000,31.367201906936497,121.16868320624873,1.44,49.29,2.0
113870,No0965,1607994664000,31.36722896237851,121.16871727354575,2.47,47.2,2.0
113871,No0965,1607994666000,31.3672590168635,121.16875134058378,0.75,55.5,2.5
113872,No0965,1607994668000,31.367268015877563,121.16875234185729,0.0,56.7,2.5
113873,No0965,1607994670000,31.367275007994003,121.16874933511247,0.0,0.0,2.5
113874,No0965,1607994672000,31.367275007994003,121.16874933511247,0.0,0.0,2.5
113875,No0965,1607994674000,31.367275007994003,121.16874933511247,0.0,0.0,2.0
113876,No0965,1607994676000,31.367289011065594,121.16875334209868,0.07,56.5,2.0
113877,No0965,1607994678000,31.36729000132749,121.16874833177475,0.07,56.59,2.0
113878,No0965,1607994680000,31.367293990632863,121.16874332119278,0.0,0.0,2.0
113879,No0965,1607994682000,31.367293990632863,121.16874332119278,0.0,0.0,2.0
113880,No0965,1607994684000,31.367293990632863,121.16874332119278,0.0,0.0,2.0
113881,No0965,1607994686000,31.36731298645917,121.1687443216062,1.5,56.9,2.0
113882,No0965,1607994688000,31.367331059842016,121.16878640605597,2.05,60.59,2.0
113883,No0965,1607994690000,31.367350164928336,121.16884552522568,2.97,67.9,2.0
113884,No0965,1607994692000,31.367386338054885,121.16894372277899,5.29,61.79,1.5
113885,No0965,1607994694000,31.367438528674032,121.1690539435133,5.23,60.09,1.5
113886,No0965,1607994696000,31.367485709573074,121.16915815238066,5.07,61.09,1.5
113887,No0965,1607994698000,31.367511844419283,121.1692343057237,2.74,69.69,1.5
113888,No0965,1607994700000,31.367523938522282,121.16928641113611,2.62,74.8,1.5
113889,No0965,1607994702000,31.367526033923777,121.16933751535784,2.44,85.19,2.0
113890,No0965,1607994704000,31.367521146614973,121.16939663655236,2.8,88.59,2.0
113891,No0965,1607994706000,31.36751926964213,121.16946176976396,3.22,95.59,1.5
113892,No0965,1607994708000,31.367486410069485,121.16953091382123,4.05,127.5,2.0
113893,No0965,1607994710000,31.367392573694726,121.16960206720917,5.65,148.8,2.0
113894,No0965,1607994712000,31.367277691306356,121.16964516509533,7.05,150.1,1.5
113895,No0965,1607994714000,31.3671458877683,121.16972734424546,8.59,149.3,1.5
113896,No0965,1607994716000,31.36699313611426,121.16983357429474,10.28,148.5,1.5
113897,No0965,1607994718000,31.366810441096543,121.16996485804725,12.3,149.3,1.5
113898,No0965,1607994720000,31.366612762167414,121.17010215532697,12.53,150.39,1.5
113899,No0965,1607994722000,31.366421075680666,121.17023644591384,12.34,149.39,1.5
113900,No0965,1607994724000,31.366233401083512,121.1703777504294,13.13,149.39,1.5
113901,No0965,1607994726000,31.366034739407567,121.17052406606462,12.48,147.1,1.5
113902,No0965,1607994728000,31.365853062874372,121.17066536996266,11.56,146.3,1.5
113903,No0965,1607994730000,31.365698358869167,121.17079665104816,9.63,142.69,1.5
113904,No0965,1607994732000,31.365569608910278,121.17090788898128,9.0,142.1,1.5
113905,No0965,1607994734000,31.365458877589536,121.17103215189202,8.63,134.69,1.5
113906,No0965,1607994736000,31.36535414055422,121.17115441015518,8.56,135.8,1.5
113907,No0965,1607994738000,31.365257376495798,121.17126364113321,6.76,136.8,1.5
113908,No0965,1607994740000,31.36518455022857,121.17134381078942,4.06,136.69,1.5
113909,No0965,1607994742000,31.365144643849312,121.17138690203645,2.63,138.69,1.5
113910,No0965,1607994744000,31.365122699752693,121.1714129570182,0.32,137.6,2.0
113911,No0965,1607994746000,31.365114704202064,121.1714139597477,0.03,137.6,2.0
113912,No0965,1607994748000,31.365114704202064,121.1714139597477,0.0,0.0,2.0
113913,No0965,1607994750000,31.365114704202064,121.1714139597477,0.0,0.0,2.0
113914,No0965,1607994752000,31.365114704202064,121.1714139597477,0.0,0.0,2.0
113915,No0965,1607994754000,31.365114704202064,121.1714139597477,0.0,0.0,2.0
113916,No0965,1607994756000,31.365114704202064,121.1714139597477,0.0,0.0,2.0
113917,No0965,1607994758000,31.365114704202064,121.1714139597477,0.0,0.0,1.5
113918,No0965,1607994760000,31.36511172206946,121.17142297838261,0.53,130.5,1.5
113919,No0965,1607994762000,31.36508977984873,121.17145003540301,2.56,136.69,2.0
113920,No0965,1607994764000,31.365026948455775,121.17152920210842,5.73,134.5,2.0
113921,No0965,1607994766000,31.364919193475632,121.17164144001883,9.61,133.89,1.5
113922,No0965,1607994768000,31.36480151113204,121.17179075424824,10.11,132.8,1.5
113923,No0965,1607994770000,31.364673858215532,121.17195409781498,11.07,133.19,1.5
113924,No0965,1607994772000,31.364526239799588,121.17213247358791,12.38,133.1,1.5
113925,No0965,1607994774000,31.364360651466324,121.17232387728146,13.5,135.19,2.0
113926,No0965,1607994776000,31.364173111349338,121.17253732754097,14.67,133.69,2.0
113927,No0965,1607994778000,31.36398359046702,121.17276079814012,14.46,133.89,1.5
113928,No0965,1607994780000,31.363815025189876,121.17296422599536,11.96,133.39,1.5
113929,No0965,1607994782000,31.363676386442368,121.17313358189541,10.31,133.69,1.5
113930,No0965,1607994784000,31.36356567305818,121.1732678640565,7.59,133.6,1.5
113931,No0965,1607994786000,31.36349188966045,121.17337107990781,5.3,133.69,1.5
113932,No0965,1607994788000,31.363438013728725,121.17342820045711,2.45,133.1,1.5
113933,No0965,1607994790000,31.36342304289141,121.17344122817902,0.45,130.69,2.0
113934,No0965,1607994792000,31.36341706166259,121.17345024699398,0.0,0.0,2.0
113935,No0965,1607994794000,31.36341706166259,121.17345024699398,0.0,0.0,2.0
113936,No0965,1607994796000,31.363388149580334,121.1734923348774,3.33,132.8,2.0
113937,No0965,1607994798000,31.363321317088214,121.17357049919391,4.48,137.5,1.5
113938,No0965,1607994800000,31.363265452975167,121.17363363204947,4.17,138.19,1.5
113939,No0965,1607994802000,31.36321759933904,121.17370377842019,4.58,129.1,1.5
113940,No0965,1607994804000,31.36314979139258,121.17379496914342,5.85,131.8,1.5
113941,No0965,1607994806000,31.363036080489493,121.17393025312737,9.42,136.89,2.0
113942,No0965,1607994808000,31.362893425577465,121.1740905902456,10.92,135.69,1.5
113943,No0965,1607994810000,31.36274281793097,121.17427497659367,12.34,134.0,1.5
113944,No0965,1607994812000,31.362579244182637,121.17447539629816,13.89,133.69,1.5
113945,No0965,1607994814000,31.362388734915044,121.17470587886193,15.31,134.3,1.0
113946,No0965,1607994816000,31.362192227336088,121.17493636160684,15.42,133.6,1.0
113947,No0965,1607994818000,31.361991746840435,121.17518087267273,16.19,133.69,1.0
113948,No0965,1607994820000,31.361779290383584,121.1754364066019,17.2,133.6,1.5
113949,No0965,1607994822000,31.36156084852636,121.1756989547292,17.12,134.0,1.5
113950,No0965,1607994824000,31.36135140334689,121.1759615015898,17.1,133.69,1.0
113951,No0965,1607994826000,31.361148936937436,121.17621402718399,15.9,133.8,1.0
113952,No0965,1607994828000,31.360950437344798,121.17644951771582,15.25,134.39,1.0
113953,No0965,1607994830000,31.360753921949637,121.17667699154624,14.88,136.3,1.5
113954,No0965,1607994832000,31.360555392087708,121.17689644905147,15.27,137.1,1.0
113955,No0965,1607994834000,31.36034385877819,121.17711189924255,15.32,138.69,1.5
113956,No0965,1607994836000,31.360142303439634,121.17731732811865,14.19,139.0,1.5
113957,No0965,1607994838000,31.35994073306917,121.17751474059266,15.17,139.19,1.5
113958,No0965,1607994840000,31.35972320638237,121.17773319616235,15.83,139.3,1.5
113959,No0965,1607994842000,31.35950667351824,121.17794864521534,15.59,138.89,1.5
113960,No0965,1607994844000,31.35929413166022,121.17816008550393,15.63,139.3,1.5
113961,No0965,1607994846000,31.359077603658346,121.17837853969763,16.11,139.89,1.5
113962,No0965,1607994848000,31.35885308527802,121.17860100210248,16.37,140.1,1.5
113963,No0965,1607994850000,31.35862356633994,121.17882246246232,16.39,140.0,1.5
113964,No0965,1607994852000,31.358389057834653,121.17904893271701,16.92,141.19,1.5
113965,No0965,1607994854000,31.35814853993352,121.17926939103856,17.28,141.6,1.5
113966,No0965,1607994856000,31.357903050714288,121.17950487907532,17.85,140.19,1.5
113967,No0965,1607994858000,31.35765556900827,121.17974437463376,17.88,139.1,1.5
113968,No0965,1607994860000,31.357411084014064,121.17998286733963,17.73,139.19,1.5
113969,No0965,1607994862000,31.35716760730942,121.18022636922844,17.63,139.39,1.5
113970,No0965,1607994864000,31.356924133724405,121.18047187440766,17.97,139.6,1.5
113971,No0965,1607994866000,31.356669663247203,121.18071737984633,18.27,139.69,1.5
113972,No0965,1607994868000,31.35641220772576,121.18097090060144,18.47,140.6,1.0
113973,No0965,1607994870000,31.356156727416092,121.1812113948643,17.64,140.5,1.5
113974,No0965,1607994872000,31.35591722679252,121.18144387135328,16.52,140.8,1.5
113975,No0965,1607994874000,31.355694685700986,121.1816573084678,14.97,141.39,1.5
113976,No0965,1607994876000,31.355501075014306,121.18183767789736,13.4,141.39,1.5
113977,No0965,1607994878000,31.355308451068495,121.18201103313744,13.98,142.1,1.5
113978,No0965,1607994880000,31.355106829828035,121.18218438876822,14.04,142.89,1.0
113979,No0965,1607994882000,31.354901218615975,121.18236275411786,14.5,143.5,1.0
113980,No0965,1607994884000,31.354682615017186,121.1825431240687,14.78,143.5,1.5
113981,No0965,1607994886000,31.35446002319253,121.18272950562,15.42,143.39,1.0
113982,No0965,1607994888000,31.354236445680552,121.18292390235447,15.79,143.0,1.5
113983,No0965,1607994890000,31.354004886551085,121.18312731674533,16.77,143.19,1.5
113984,No0965,1607994892000,31.353750363260836,121.18334676356967,17.47,143.5,1.5
113985,No0965,1607994894000,31.35350082530268,121.18355919574904,16.02,143.39,1.5
113986,No0965,1607994896000,31.353282223043436,121.18374156664304,14.65,145.19,1.5
113987,No0965,1607994898000,31.353085593477907,121.18391291394153,13.1,142.5,1.5
113988,No0965,1607994900000,31.35290792700447,121.18406722640484,10.52,143.69,1.5
113989,No0965,1607994902000,31.352767194584725,121.18419147755047,9.42,143.5,1.5
113990,No0965,1607994904000,31.352635434133628,121.18430170074619,8.71,143.19,2.0
113991,No0965,1607994906000,31.352532623028136,121.18438887702823,5.94,141.1,1.5
113992,No0965,1607994908000,31.35247073603647,121.1844409823764,3.55,139.1,1.5
113993,No0965,1607994910000,31.352441800715017,121.18447204447926,1.75,140.6,2.0
113994,No0965,1607994912000,31.352433810491647,121.18447605285618,0.07,140.89,2.0
113995,No0965,1607994914000,31.352438801723807,121.1844720447362,0.0,0.0,2.0
113996,No0965,1607994916000,31.352438801723807,121.1844720447362,0.0,0.0,1.5
113997,No0965,1607994918000,31.35242283544894,121.18448807687213,3.04,140.19,2.0
113998,No0965,1607994920000,31.352358949070826,121.18454018231544,5.13,142.8,1.5
113999,No0965,1607994922000,31.35227209695006,121.18460731850452,6.86,141.8,1.5
114000,No0965,1607994924000,31.352149340024614,121.18472154793157,8.76,142.5,1.5
114001,No0965,1607994926000,31.35202159522969,121.18484178909684,8.97,140.69,1.5
114002,No0965,1607994928000,31.351881887841273,121.18498106746671,10.55,139.3,1.5
114003,No0965,1607994930000,31.35172918283561,121.18511934474245,10.63,143.19,1.5
114004,No0965,1607994932000,31.351565451367396,121.18524059017653,10.57,147.5,1.5
114005,No0965,1607994934000,31.351400727107915,121.18536584310797,11.71,144.1,1.5
114006,No0965,1607994936000,31.351224059452708,121.1855211540421,12.56,143.0,1.5
114007,No0965,1607994938000,31.35102842600801,121.18569249669804,13.96,143.69,1.5
114008,No0965,1607994940000,31.350818810957243,121.18587185530265,14.82,143.5,1.5
114009,No0965,1607994942000,31.35059323242352,121.18606924893841,15.6,144.39,1.5
114010,No0965,1607994944000,31.350367646409808,121.18626263436742,15.38,143.8,1.5
114011,No0965,1607994946000,31.35014105502737,121.18645301359888,15.42,144.69,1.5
114012,No0965,1607994948000,31.34991744997278,121.18663637875643,14.67,144.19,1.5
114013,No0965,1607994950000,31.34970382717977,121.18681172741307,13.97,143.69,1.5
114014,No0965,1607994952000,31.34952116393407,121.18697004088585,12.01,143.0,1.5
114015,No0965,1607994954000,31.349363467575486,121.18711432546398,9.42,143.69,1.5
114016,No0965,1607994956000,31.349256672147263,121.18721151700927,6.27,143.69,1.5
114017,No0965,1607994958000,31.34918280474457,121.18727363983618,4.19,145.69,1.5
114018,No0965,1607994960000,31.349135888279775,121.18731271710321,2.42,144.6,1.5
114019,No0965,1607994962000,31.349127906586258,121.18732173468676,0.01,146.8,1.5
114020,No0965,1607994964000,31.349127887536923,121.18731071403235,0.0,0.0,1.5
114021,No0965,1607994966000,31.349127887536923,121.18731071403235,0.0,0.0,1.5
114022,No0965,1607994968000,31.349127887536923,121.18731071403235,0.0,0.0,2.0
114023,No0965,1607994970000,31.349127887536923,121.18731071403235,0.0,0.0,1.5
114024,No0965,1607994972000,31.349127887536923,121.18731071403235,0.0,0.0,1.5
114025,No0965,1607994974000,31.34911991450208,121.18732474100409,2.12,137.69,2.0
114026,No0965,1607994976000,31.34906403569009,121.187383856541,4.21,141.89,2.0
114027,No0965,1607994978000,31.348987146675245,121.18743295505928,4.17,155.6,2.0
114028,No0965,1607994980000,31.34891320645505,121.18745299890205,4.0,177.8,1.5
114029,No0965,1607994982000,31.3488351828385,121.18742395118531,3.99,203.6,2.0
114030,No0965,1607994984000,31.348761104199085,121.18736384493761,4.58,227.1,2.0
114031,No0965,1607994986000,31.348696923360173,121.1872466307055,7.89,239.89,2.0
