,order_no,locatetime,lat,lon,speed,direction,accuracy
100444,No1418,1608021701000,31.203334971655455,121.46654797710906,0.0,0.0,6.635
100445,No1418,1608021703000,31.203334971655455,121.46654797710906,0.0,0.0,6.3389999999999995
100446,No1418,1608021705000,31.203334971655455,121.46654797710906,0.0,0.0,5.832999999999999
100447,No1418,1608021707000,31.203326954223623,121.46653995229394,0.31,179.6,5.562
100448,No1418,1608021709000,31.20330897099589,121.46654296340346,1.48,176.39,5.064
100449,No1418,1608021711000,31.20327600841257,121.46655099174146,2.1,170.19,4.923
100450,No1418,1608021713000,31.20323905311499,121.4665610268013,2.22,170.69,4.533
100451,No1418,1608021715000,31.203192102695915,121.46657106272299,2.75,173.5,4.051
100452,No1418,1608021717000,31.20312515669775,121.46657909398795,4.15,174.69,3.8139999999999996
100453,No1418,1608021719000,31.203039225304536,121.46658913326485,5.01,175.39,3.859
100454,No1418,1608021721000,31.202947302181357,121.46660117943857,5.17,175.5,10.004
100455,No1418,1608021723000,31.202852383199872,121.46661422906361,5.59,175.39,10.229
100456,No1418,1608021725000,31.20274247154792,121.4666272799818,6.34,175.0,10.386
100457,No1418,1608021727000,31.20262156527767,121.46664033184943,6.88,175.3,10.407
100458,No1418,1608021729000,31.202499662180422,121.46665438699836,6.8,174.89,10.298
100459,No1418,1608021731000,31.202370781202465,121.46667546509296,7.07,172.0,10.385
100460,No1418,1608021733000,31.20224493349371,121.4667095844399,6.88,166.0,10.141
100461,No1418,1608021735000,31.202135091365253,121.46674871841087,6.15,161.19,10.06
100462,No1418,1608021737000,31.202043251177095,121.46679186365557,5.36,155.39,9.96
100463,No1418,1608021739000,31.201967427279754,121.46684403633985,4.44,148.39,10.002
100464,No1418,1608021741000,31.201894591285626,121.46689219605106,4.96,152.89,9.947000000000001
100465,No1418,1608021743000,31.20181076072355,121.46694035677021,5.59,155.89,9.945
100466,No1418,1608021745000,31.201731922423114,121.46698651072302,4.07,153.19,9.997
100467,No1418,1608021747000,31.20166506760065,121.46702865089848,4.53,152.0,10.04
100468,No1418,1608021749000,31.201592234503998,121.46707781405358,5.3,153.39,9.963
100469,No1418,1608021751000,31.201496423429703,121.46713099206465,6.05,157.1,9.963
100470,No1418,1608021753000,31.20139659561663,121.46717714805915,6.11,160.39,10.004
100471,No1418,1608021755000,31.201289763237874,121.46722029509321,6.03,161.69,10.001
100472,No1418,1608021757000,31.201194922357487,121.46726243793935,5.3,161.5,10.03
100473,No1418,1608021759000,31.201115031250637,121.46728852821158,4.3,161.19,10.008
100474,No1418,1608021761000,31.201044138444452,121.467315620938,3.92,161.3,9.969
100475,No1418,1608021763000,31.20098622855962,121.46733869972957,3.32,161.0,9.95
100476,No1418,1608021765000,31.200929312830297,121.4673597720294,3.03,160.5,9.992
100477,No1418,1608021767000,31.200875387589367,121.46737783445175,2.89,160.69,10.042
100478,No1418,1608021769000,31.20082445820404,121.46739489341417,2.7,160.39,9.954
100479,No1418,1608021771000,31.200780522714744,121.46741094857185,2.29,159.39,9.987
100480,No1418,1608021773000,31.200749567437242,121.46742198656112,1.11,158.3,9.957
100481,No1418,1608021775000,31.20074258429551,121.46742700322116,0.0,0.0,9.947000000000001
100482,No1418,1608021777000,31.20074058796096,121.46742800660476,0.0,0.0,9.954
100483,No1418,1608021779000,31.20074058796096,121.46742800660476,0.0,0.0,9.954
100484,No1418,1608021781000,31.200736592605526,121.46742901016015,0.2,158.1,3.8089999999999997
100485,No1418,1608021783000,31.200728601894763,121.46743101727098,0.37,158.0,3.7939999999999996
100486,No1418,1608021785000,31.200715619004963,121.46743503123537,1.37,157.8,3.823
100487,No1418,1608021787000,31.200682678148404,121.46745108546564,2.28,157.3,3.82
100488,No1418,1608021789000,31.200646738767322,121.46746713996042,1.99,155.89,3.8160000000000003
100489,No1418,1608021791000,31.200611809654,121.46748720722988,2.0,155.69,3.859
100490,No1418,1608021793000,31.20057688055061,121.46750727451011,2.18,155.19,3.842
100491,No1418,1608021795000,31.200521988138476,121.46753737566523,4.05,154.6,3.9130000000000003
100492,No1418,1608021797000,31.200443142468735,121.46758052071071,4.88,153.89,3.89
100493,No1418,1608021799000,31.200360312258653,121.46762868223517,5.44,152.89,3.833
100494,No1418,1608021801000,31.200270498994783,121.46768186051543,5.78,153.39,3.813
100495,No1418,1608021803000,31.20016471518637,121.46774306600618,7.09,153.0,3.801
100496,No1418,1608021805000,31.20004497605946,121.46781831790807,7.51,152.19,3.807
100497,No1418,1608021807000,31.19992624736542,121.46789758277133,7.57,151.8,3.838
100498,No1418,1608021809000,31.199805509007344,121.46797283506616,7.36,151.6,3.8710000000000004
100499,No1418,1608021811000,31.1996827744659,121.4680490909101,7.84,151.69,3.9389999999999996
100500,No1418,1608021813000,31.199549061670236,121.46813136723411,8.6,152.3,3.983
100501,No1418,1608021815000,31.199410359600726,121.46821665386291,8.82,152.19,4.032
100502,No1418,1608021817000,31.199269680331668,121.46830996673481,8.68,152.0,4.268
100503,No1418,1608021819000,31.199168884166372,121.4683671598586,4.15,151.0,4.334
100504,No1418,1608021821000,31.199134954999863,121.46838722751802,0.91,151.0,4.525
100505,No1418,1608021823000,31.199126975171872,121.46839324762902,0.0,0.0,4.439
100506,No1418,1608021825000,31.199126975171872,121.46839324762902,0.0,0.0,5.265
100507,No1418,1608021827000,31.199126975171872,121.46839324762902,0.0,0.0,5.252000000000001
100508,No1418,1608021829000,31.19912697787946,121.46839425086651,0.0,0.0,5.067
100509,No1418,1608021831000,31.19911799583559,121.46839926782683,1.03,151.6,4.62
100510,No1418,1608021833000,31.19908107086525,121.4684203389986,3.24,154.69,4.356
100511,No1418,1608021835000,31.199015211610778,121.46846047421155,5.09,152.3,4.228
100512,No1418,1608021837000,31.198916425510973,121.46852168034992,6.46,151.89,4.397
100513,No1418,1608021839000,31.19879568826985,121.46859693386956,8.52,153.1,4.309
100514,No1418,1608021841000,31.198648026843596,121.46869526448783,9.8,150.69,3.987
100515,No1418,1608021843000,31.1984993797139,121.4687986116801,9.56,147.0,4.015
100516,No1418,1608021845000,31.19838368670802,121.46889092055866,6.15,144.1,3.908
100517,No1418,1608021847000,31.198321880314204,121.46895112094705,3.22,143.89,3.8160000000000003
100518,No1418,1608021849000,31.198288969969948,121.46897821158967,0.92,144.8,3.807
100519,No1418,1608021851000,31.198284977376414,121.46898021843816,0.0,0.0,3.905
100520,No1418,1608021853000,31.198280987503168,121.46898322853949,0.51,145.5,3.805
100521,No1418,1608021855000,31.198259036402668,121.46899727596804,2.1,150.69,3.818
100522,No1418,1608021857000,31.198211108971968,121.4690153386467,2.96,167.6,3.8789999999999996
100523,No1418,1608021859000,31.198163116245865,121.46900932324479,2.6,192.19,3.812
100524,No1418,1608021861000,31.19813407609359,121.46898926067061,1.97,206.8,4.048
100525,No1418,1608021863000,31.19810903126378,121.46896819451116,1.37,219.0,5.072
100526,No1418,1608021865000,31.19807994762164,121.46893207993239,3.0,234.0,11.482000000000001
100527,No1418,1608021867000,31.198047751331227,121.46885382914729,5.21,243.19,11.868
100528,No1418,1608021869000,31.19799749613575,121.46875049888821,5.42,241.19,12.367
100529,No1418,1608021871000,31.197959273252234,121.46866121329401,4.19,244.6,12.442
