,order_no,locatetime,lat,lon,speed,direction,accuracy
66849,No2458,1608037562000,31.220620618755593,121.63262624540465,2.11,10.3,3.216
66850,No2458,1608037564000,31.220627612564634,121.63262824197412,0.0,0.0,3.216
66851,No2458,1608037566000,31.22062461254362,121.63262924079791,0.0,0.0,3.216
66852,No2458,1608037568000,31.22062260340881,121.63263623098776,0.0,0.0,3.216
66853,No2458,1608037570000,31.22062359861506,121.63263922662894,0.23,10.39,3.216
66854,No2458,1608037572000,31.220651581050355,121.63264222003048,2.73,4.8,3.216
66855,No2458,1608037574000,31.2206985977017,121.63261525460804,2.65,300.89,3.216
66856,No2458,1608037576000,31.22070066151363,121.63257031852015,1.21,270.89,3.216
66857,No2458,1608037578000,31.220693676331095,121.63256233048602,1.15,258.2,3.216
66858,No2458,1608037580000,31.22068368106055,121.63256233131541,0.68,235.39,3.216
66859,No2458,1608037582000,31.220667688627856,121.63256233264242,2.07,212.6,3.216
66860,No2458,1608037584000,31.22060572082974,121.63256034063063,3.45,177.89,3.216
66861,No2458,1608037586000,31.22049075941076,121.63257133451387,5.36,179.8,3.216
66862,No2458,1608037588000,31.22036785356514,121.6325463802886,6.57,184.19,3.216
66863,No2458,1608037590000,31.220289923542694,121.63252341946871,4.23,188.8,4.288
66864,No2458,1608037592000,31.220219013180586,121.63248448078758,3.81,200.5,3.216
66865,No2458,1608037594000,31.220171038775092,121.63248248760985,2.14,178.69,3.216
66866,No2458,1608037596000,31.220144993616927,121.63252243291632,2.66,123.0,3.216
66867,No2458,1608037598000,31.22013184007959,121.6326332759862,6.48,99.4,3.216
66868,No2458,1608037600000,31.220109561942998,121.63283299218617,10.22,98.59,3.216
66869,No2458,1608037602000,31.22007125551097,121.63305667403245,10.43,102.4,3.216
66870,No2458,1608037604000,31.220028999191232,121.63324640382208,9.02,103.9,3.216
66871,No2458,1608037606000,31.219998793217115,121.6333971880414,6.3,103.09,3.216
66872,No2458,1608037608000,31.21998868398616,121.6334750758619,3.1,102.69,3.216
66873,No2458,1608037610000,31.219983646867437,121.63350203711686,0.89,102.69,3.216
66874,No2458,1608037612000,31.219968564691502,121.63356294981094,3.71,103.19,3.216
66875,No2458,1608037614000,31.21994844666449,121.63364982499019,4.63,109.3,3.216
66876,No2458,1608037616000,31.219888345919745,121.63373770181073,5.53,147.8,3.216
66877,No2458,1608037618000,31.219758372240758,121.6337616776042,7.36,176.3,3.216
66878,No2458,1608037620000,31.21956346464069,121.63376169378036,11.07,180.6,3.216
66879,No2458,1608037622000,31.21931361253553,121.63374174367875,14.43,182.0,3.216
66880,No2458,1608037624000,31.21905674764067,121.6337327781158,13.97,180.8,3.216
66881,No2458,1608037626000,31.218831830893755,121.63374877345731,12.64,178.8,3.216
66882,No2458,1608037628000,31.218653913912036,121.6337497867648,9.73,181.19,3.216
66883,No2458,1608037630000,31.21850011328528,121.63366392481367,7.94,211.1,3.216
66884,No2458,1608037632000,31.218429341883446,121.63353112401921,7.61,250.19,3.216
66885,No2458,1608037634000,31.21841263486053,121.6333364079324,9.14,267.29,3.216
66886,No2458,1608037636000,31.21840899477164,121.6330907630668,11.38,268.0,3.216
66887,No2458,1608037638000,31.218398352093338,121.63284811270731,11.44,267.5,3.216
66888,No2458,1608037640000,31.218387730893877,121.63258948338459,12.85,268.2,3.216
66889,No2458,1608037642000,31.21838912656676,121.63231387513643,13.23,268.2,3.216
66890,No2458,1608037644000,31.218378530187845,121.63203526981872,13.1,267.5,3.216
66891,No2458,1608037646000,31.218373920375644,121.63176265325785,12.76,267.39,3.216
66892,No2458,1608037648000,31.218364308111855,121.63149203206221,12.47,267.5,3.216
66893,No2458,1608037650000,31.21834969062298,121.63122540350153,11.98,267.29,3.216
66894,No2458,1608037652000,31.218335065608912,121.63096276724531,12.48,268.1,3.216
66895,No2458,1608037654000,31.21831947524605,121.630674164432,13.56,268.7,3.216
