,order_no,locatetime,lat,lon,speed,direction,accuracy
88251,No0826,1608011317130,31.358521834461538,121.37081387808944,2.15,129.13,23.267
88252,No0826,1608011323092,31.358510850901872,121.37080189408942,0.61,341.66,24.404
88253,No0826,1608011325112,31.35849484335052,121.370813880449,0.89,255.64,24.281
88254,No0826,1608011327156,31.35842882665494,121.37084984113564,3.43,160.75,23.246
88255,No0826,1608011331118,31.35833779906796,121.37090378156465,2.92,73.57,23.461
88256,No0826,1608011333117,31.3583517933912,121.37090477909184,0.7,36.65,23.342
88257,No0826,1608011337166,31.358348814619905,121.37088580309815,0.0,299.89,4.9
88258,No0826,1608011341124,31.358348814619905,121.37088580309815,0.0,299.89,4.9
88259,No0826,1608011345096,31.358406844570123,121.37083985557557,2.43,327.86,18.527
88260,No0826,1608011347112,31.358443870825294,121.3708038974378,2.22,327.37,20.249000000000002
88261,No0826,1608011349145,31.358484896878505,121.37076694025762,2.41,335.26,18.381
88262,No0826,1608011353132,31.358575008737006,121.37063509838737,3.85,299.77,26.372
88263,No0826,1608011357096,31.35857628447893,121.37037942222598,5.77,270.87,36.714
88264,No0826,1608011359118,31.358465527340787,121.3701896740373,7.67,254.13,42.707
88265,No0826,1608011361155,31.35836368530484,121.3700758289094,5.71,259.79,32.135
88266,No0826,1608011365086,31.35837381120456,121.36995797966179,1.81,325.48,32.126
88267,No0826,1608011367093,31.358377843904805,121.36992701923822,0.99,289.05,31.28
88268,No0826,1608011369162,31.358368889711233,121.36988807030832,1.28,255.69,31.195
88269,No0826,1608011371165,31.35833795051945,121.36984213240368,2.51,240.15,28.214000000000002
88270,No0826,1608011375200,31.358286193991926,121.36963740262588,6.87,254.54,21.804000000000002
88271,No0826,1608011379111,31.358209506204567,121.36937974608306,4.8,246.14,22.838
88272,No0826,1608011381150,31.358156594049916,121.36931683333721,3.03,229.6,24.166
88273,No0826,1608011385105,31.35797356281698,121.36939874181472,6.04,161.86,23.291999999999998
88274,No0826,1608011387128,31.357880505482868,121.36947764661336,4.63,145.81,24.329
88275,No0826,1608011391127,31.357783393108942,121.36960748559365,2.67,154.48,19.398
88276,No0826,1608011393126,31.357714367144517,121.3696514344063,4.79,159.39,19.687
88277,No0826,1608011395137,31.357627352722535,121.36969039135762,5.17,156.92,22.569000000000003
88278,No0826,1608011399101,31.35744433806396,121.36975831917815,5.62,155.12,16.985
88279,No0826,1608011401148,31.357353315211924,121.36980626500288,5.32,155.41,20.666999999999998
88280,No0826,1608011403152,31.357264297286733,121.3698492172021,5.39,155.11,19.6
88281,No0826,1608011405242,31.357176262619877,121.36990715004309,5.66,154.79,19.663
88282,No0826,1608011409170,31.35699321786645,121.37000304244057,6.13,155.36,23.92
88283,No0826,1608011413106,31.356775162125356,121.37011991135715,7.14,155.96,17.932000000000002
88284,No0826,1608011417155,31.356537061366147,121.3702847213582,7.12,156.31,16.4
88285,No0826,1608011421135,31.356287972799016,121.37044254228478,7.53,153.46,17.207
88286,No0826,1608011425196,31.35607492484023,121.37055242166912,5.62,145.06,17.539
88287,No0826,1608011429108,31.355985815760164,121.37068126678976,4.63,77.93,15.508
88288,No0826,1608011431110,31.356042677984952,121.37079212238511,8.43,65.27,13.309000000000001
88289,No0826,1608011433121,31.356115468287847,121.37096589844973,9.68,65.07,14.087
88290,No0826,1608011435159,31.356198240453075,121.37115465627234,10.1,64.17,17.019000000000002
88291,No0826,1608011439105,31.35636679476598,121.37152518457165,10.27,64.72,16.579
88292,No0826,1608011441129,31.356448550156472,121.371733922466,11.79,67.35,17.053
88293,No0826,1608011443158,31.356540262586613,121.37198261302723,13.62,67.42,18.901
88294,No0826,1608011445161,31.356633960191775,121.37224728684345,13.62,67.48,18.085
88295,No0826,1608011449091,31.35679442575283,121.37272270890749,10.5,68.35,16.221
88296,No0826,1608011451168,31.356859216383988,121.37291048311143,9.44,67.7,17.867
88297,No0826,1608011455155,31.35700973846102,121.37334296855087,12.18,66.32,15.62
88298,No0826,1608011459116,31.357162269391463,121.37377246506232,9.94,66.57,19.27
88299,No0826,1608011461128,31.357212109381404,121.37392129267722,6.98,67.6,18.552
88300,No0826,1608011465132,31.357250887990542,121.37413904513934,5.26,89.04,18.577
88301,No0826,1608011467180,31.357188804882394,121.3742479292511,8.19,128.83,18.134
88302,No0826,1608011471124,31.356862688946624,121.37448469573286,12.41,154.5,19.246
88303,No0826,1608011473125,31.35665364000154,121.37461057567799,12.89,153.92,19.41
88304,No0826,1608011477124,31.356257538522907,121.37486033784782,11.54,151.54,17.482
88305,No0826,1608011479106,31.356081493380138,121.37497223204458,10.39,152.38,15.609000000000002
88306,No0826,1608011481201,31.3559344381713,121.37508512316886,9.47,147.72,18.179000000000002
88307,No0826,1608011485169,31.35563534180135,121.37529892028543,11.28,147.3,18.715999999999998
88308,No0826,1608011487106,31.355445282370756,121.37543379343339,12.78,150.23,14.634
88309,No0826,1608011489198,31.355235239315565,121.3755586796587,13.6,153.19,18.442999999999998
88310,No0826,1608011493186,31.35478213842092,121.37583942469274,15.18,149.22,17.628
88311,No0826,1608011497198,31.354249030400908,121.3761621369267,16.24,154.7,15.145999999999999
88312,No0826,1608011501141,31.35375994305471,121.37644888639484,13.99,153.13,14.707
88313,No0826,1608011505153,31.353387855010823,121.3766946703975,10.42,149.14,13.105
88314,No0826,1608011507209,31.353246811339357,121.37680057645629,8.76,148.36,12.655999999999999
88315,No0826,1608011511176,31.35304474941624,121.37695244259318,4.85,149.54,12.776
88316,No0826,1608011515141,31.35298872913145,121.37699840183353,0.66,63.89,12.978
88317,No0826,1608011517242,31.35300373598227,121.3769844144075,0.0,325.25,13.735999999999999
88318,No0826,1608011521143,31.353003741927676,121.3769774213536,0.0,304.7,4.9
88319,No0826,1608011525180,31.353003741927676,121.3769774213536,0.0,304.7,4.9
88320,No0826,1608011527198,31.353003741927676,121.3769774213536,0.0,304.7,4.9
88321,No0826,1608011531192,31.353003741927676,121.3769774213536,0.0,304.7,4.9
88322,No0826,1608011535143,31.353003741927676,121.3769774213536,0.0,304.7,4.9
88323,No0826,1608011537158,31.353003741927676,121.3769774213536,0.0,304.7,4.9
88324,No0826,1608011539187,31.353003741927676,121.3769774213536,0.0,304.7,4.9
88325,No0826,1608011541216,31.353003741927676,121.3769774213536,0.0,304.7,4.9
88326,No0826,1608011545127,31.353003741927676,121.3769774213536,0.0,304.7,4.9
88327,No0826,1608011547163,31.353003741927676,121.3769774213536,0.0,304.7,4.9
88328,No0826,1608011551140,31.353003741927676,121.3769774213536,0.0,304.7,4.9
88329,No0826,1608011553195,31.353003741927676,121.3769774213536,0.0,304.7,4.9
88330,No0826,1608011557140,31.353003741927676,121.3769774213536,0.0,304.7,4.9
