lat,lon
31.24702323772293,121.45781660900111
31.246401216954535,121.45769330418864
31.246004290562496,121.45765021325217
31.24536660426974,121.45766130034679
31.244926985106357,121.45773655677588
31.244540420482004,121.45784390217109
31.244052105285892,121.45803449935548
31.244036132076406,121.45804252413126
31.243839419248065,121.45812377813039
31.243645680780748,121.45819500279664
31.243640683038958,121.45819500322813
31.243293205750902,121.45834447016942
31.24297771473842,121.45849393510771
31.242971717452043,121.45849393562543
31.240137951328844,121.45968770291064
31.24012695633307,121.45968770385929
31.239639760014573,121.45992144118352
31.239361247273816,121.46006589581596
31.239077755005134,121.46021737254235
31.23895399966981,121.46029260813391
31.237621622930316,121.46109413053213
31.23726233238273,121.46130981285611
31.236821040064306,121.46150945509262
31.23681805923305,121.46151647662546
31.236654271675672,121.46157065492645
31.236652272591986,121.4615706550988
31.23622381795203,121.4617081089821
31.236052006392963,121.46175125478206
31.235682392886993,121.46183654574685
31.233696306590844,121.46222891172584
31.23368333306993,121.46223693733978
31.233640363133286,121.46224095329167
31.23360338787172,121.46224396566504
31.233597390637488,121.46224396618189
31.233264713287703,121.46231019703295
31.232930993018144,121.46235937598351
31.23292699486444,121.46235937632805
31.231618902606844,121.46247785103856
31.23043565662404,121.46255819865283
31.230429659407093,121.46255819916955
31.230117873552878,121.46258530898784
31.229820078733088,121.46261141454886
31.22981208244829,121.4626114152378
31.229426346623402,121.46264454991717
31.22915856894788,121.46268268984511
31.228752018234147,121.46278403568152
31.228355592192873,121.46293553509598
31.228007170335317,121.46309706195552
31.227621955435506,121.46333181867145
31.227609979156103,121.46333884137289
31.22733263757485,121.46354349743523
31.226947709107105,121.46388759633942
31.225140602587743,121.46581478495246
31.225081786596792,121.46587397699533
31.224738845195883,121.46621307958208
31.224466558745252,121.46643380318461
31.223930739254847,121.466782959578
31.223695165563072,121.46690135708074
31.223452515221943,121.46698965953074
31.223442519923108,121.46698966039031
31.223277750104945,121.4670468570614
31.223122956927114,121.46709703053476
31.223116959749554,121.46709703105049
31.223020072364744,121.46712211948862
31.222932191487764,121.46715121999054
31.22292819337007,121.46715122033434
31.222596502457872,121.4672084316076
31.222307740488777,121.4672465783204
31.22195891837752,121.46725162435416
31.221797994289865,121.46725163819116
31.22139005803489,121.46720351931125
31.220876997403586,121.46709020123862
31.220866002599895,121.46709020218402
31.220199843615955,121.46691269285019
31.218978548340633,121.46658475335481
31.218971551659003,121.46658475395651
31.216926051433276,121.46603017025885
31.21644302663962,121.46593390721615
31.21621807547532,121.4659118568
31.215794277568534,121.46591189325078
31.21549452143602,121.46595003954197
31.21524276904037,121.46599821347498
31.215034038702292,121.46606243456834
31.214808361785984,121.46614371124312
31.214468944363045,121.46630224278942
31.214455969202938,121.4663092661777
31.214101714249676,121.46652598457749
31.21346207585278,121.46692230095115
31.21345907728929,121.46692230120894
31.2122069581146,121.46777413442426
31.211794835996784,121.46802698257929
31.21148941792101,121.468188528955
31.211088119738296,121.46837717165813
31.21081851772711,121.46847651548097
31.21080554294769,121.46848353927832
31.2106677556955,121.46853772613902
31.210664757139195,121.46853772639662
31.210335184456998,121.46863707578225
31.21032720729947,121.4686440991793
31.209892872924865,121.4688126819526
31.209883877261912,121.46881268272529
31.209053170679354,121.4691418211235
31.20711902690787,121.46984728341408
31.205339711098805,121.4705126129948
31.20532374088521,121.4705206406979
31.203818010249385,121.47107960711095
31.20334570238954,121.47124719991312
31.203134027100894,121.47132748287255
31.20279653253952,121.4714509192494
31.202200361725794,121.47164561371564
31.20219138831343,121.47165364103314
31.20211648875281,121.47167672379102
31.202044587741582,121.47169980630397
31.2020406091211,121.47170682988327
31.201639230381318,121.47186037251251
31.199908855013653,121.47250064588039
31.19914917244828,121.47283984052766
31.198902654602993,121.47296929342218
31.19735603581838,121.47390555960665
31.19667543162627,121.47428288608145
31.195791927610607,121.4746592295165
31.19441111247391,121.47519114448018
31.194388143714402,121.4751981702154
31.192755812879454,121.47585453493951
31.192166764028823,121.476086373262
31.1911224601067,121.4764998704609
31.19111146557774,121.47649987140177
31.190110103650337,121.47689932013633
31.188072395364284,121.4776942155837
31.18805842537139,121.47770224432284
31.184930537957573,121.47893475313364
31.184057973435305,121.47928002045995
31.184046999255944,121.47928704568929
31.183388070881758,121.47954298744767
31.181990319132847,121.48007595405541
31.181733605905457,121.48013016408488
31.18155675635136,121.48015125235376
31.181368883283806,121.48016230672744
31.18119695269661,121.48015630050804
31.18112197603535,121.48015128949176
31.18091800055493,121.48012421285053
31.18069797211925,121.48007606444834
31.180499900637468,121.48001687590539
31.18014564364956,121.47986638405642
31.17991437125612,121.47973193770066
31.179645914727537,121.47952725159037
31.17933421684014,121.47923125409426
31.179242950070847,121.4791228873188
31.17906936617241,121.47889009817317
31.179060324446066,121.47887404353253
31.178849427896562,121.47852586085435
31.17871470503309,121.47825092573281
31.17839602860144,121.47761075389512
31.178397028094185,121.47761075380967
31.178271827437587,121.47716925218866
31.178201323951175,121.47698061313022
31.177468668978502,121.47556585912103
31.17730691266385,121.47526987015532
31.176730317762107,121.47424646589481
31.176523444560107,121.47389831367154
31.176520426379245,121.47389129035544
31.17634561212689,121.47356922539987
31.176341591686437,121.47356119885865
31.17607322991155,121.47302543040804
31.176071230929537,121.47302543057926
31.17586719349601,121.47261608358802
31.17576560040866,121.47238432142575
31.17562666824383,121.4720231344104
31.175624647013752,121.47201510797483
31.175474473389578,121.47156362649766
31.17547247440846,121.47156362666897
31.175134695377757,121.47049212825561
31.175132674387275,121.47048410211058
31.175047964146696,121.47020920892004
31.175045943202008,121.47020118283048
31.174967335608947,121.46996441553037
31.174965314704277,121.46995638948925
31.174510628239236,121.46851474602212
31.174511635859737,121.4685177556558
31.174267635810793,121.46772923803196
31.174170966553326,121.46746138774196
31.174052760871536,121.46736208002447
31.1736129567693,121.46772427812039
31.17287870378873,121.46823397987106
31.17287472746776,121.46824200607385
31.172601343900336,121.46841859891077
31.172312941618312,121.46858516142599
31.171412650471982,121.46904572934604
31.171407653034226,121.46904572977466
31.170603948673776,121.46937085421138
31.17018654536312,121.4695113469132
31.17015958380612,121.46952037861473
31.170035751280118,121.46955851334505
31.16937154946931,121.46972611616455
31.168578357409157,121.46987266196625
31.16856938395047,121.46988068893151
31.168391582381698,121.4699198319026
31.168090855154414,121.4699629985555
31.16770620420104,121.47001821178162
31.167700229226398,121.47002623851841
31.16669418732801,121.47018684957925
31.16668619145519,121.47018685026462
31.166635258946574,121.47020190386466
31.166633259978447,121.470201904036
31.16579210120434,121.47035046220701
31.164802089239874,121.47052411591197
31.164790095447014,121.47052411693981
31.163883991695307,121.4706797048741
31.162683174431965,121.47088347695124
31.16266718273238,121.47088347832143
31.16107674691719,121.47115149623659
31.16107075003665,121.47115149675032
31.160182635696703,121.47130507880917
31.160079752970695,121.4713281637321
31.159677117862483,121.4713843835839
31.15944130173363,121.47140647662391
31.159211421595476,121.47140649631363
31.158835603776655,121.47140151194711
31.158438755478603,121.47138147972025
31.158432758609166,121.47138148023387
31.157832828207365,121.47129324037716
31.15721580201904,121.47116687654537
31.157204807767762,121.47116687748706
31.15606373052574,121.47092216940551
31.15592272154529,121.47089208250702
31.154474601098567,121.47057215545354
31.154243606670406,121.47053003703743
31.153677722140117,121.47046386842416
31.153561783049113,121.4704638783562
31.153075027859046,121.47045990690066
31.152717268279268,121.47047900002984
31.15271526933065,121.47047900020108
31.152147779923528,121.47055630211914
31.15176421052159,121.47063960817967
31.15176121210061,121.4706396084365
31.150619445396284,121.47086946087201
31.150507567895076,121.47089254631706
31.14909311608498,121.47118362506664
31.14908811872566,121.47118362549456
31.14831593661012,121.47133218109852
31.147925747228854,121.47155093644632
31.148011615349493,121.47188102074232
31.148174666852363,121.47265056146395
31.1482346702859,121.47302179347285
31.148567532089885,121.47516998205846
31.14856853723534,121.47517198875919
31.14875883738722,121.47637003838003
31.148758845956003,121.47637304863024
31.14824418671188,121.47639717462071
31.146647261029084,121.4764775845231
31.146368471739407,121.47649968356359
31.14558029610907,121.47664223663841
31.145570301413873,121.47664223749226
31.144632237655863,121.4767958414163
31.14386585995317,121.47687116379817
31.14348697556343,121.47684109338189
31.143479979286354,121.47684109397949
31.14210633567003,121.47670976271108
31.141859558851323,121.47674189334091
31.14097595306734,121.47706507223104
31.14065731539091,121.47713232927863
31.14064931966029,121.47713232996145
31.140397614792725,121.47718854362122
31.13959824291472,121.47725885216822
31.1391103660187,121.47721072905162
31.138751586692898,121.47722079401245
31.13809246517324,121.47740447875667
31.1373635803145,121.47765740740753
31.137267692143006,121.4776784878469
31.136817227289328,121.47778087735877
31.135547343850757,121.47793250579501
31.135341442947404,121.47792850958838
31.13523643311212,121.47790543931598
31.13475518787743,121.47772987782663
31.13474219486362,121.4777298789357
31.134501056923305,121.47763657952308
31.134227063360562,121.47758743437474
31.13369655023984,121.47765772043859
31.13301187213457,121.47798991860394
31.132999901640616,121.47799794719595
31.13281728264251,121.47564493180171
31.132816291715333,121.4756479420932
31.132750276536502,121.47492349650292
31.13275126749937,121.47492048625517
31.13264095492717,121.47407866075112
31.13252599388053,121.47335725302386
31.13234145144906,121.4724101119804
31.13209359412896,121.47133055972596
31.13162601533234,121.47139180159601
31.131165516080866,121.47148314229604
31.130961753647362,121.47152931210833
31.130955756885633,121.47152931262141
31.130389381876025,121.47164474224033
31.130382385656446,121.47164474283888
31.12888602005577,121.47194285665941
31.128883043916336,121.47195088349599
31.128537442446454,121.47202716566035
31.128534444069995,121.47202716591681
31.12728582248414,121.47228011123293
31.127274828445387,121.47228011217318
31.126832322184175,121.47237145317153
31.12682532597958,121.47237145376984
31.126272943828305,121.47248588104796
31.12503630000315,121.4727318045327
31.125030303262744,121.47273180504543
31.124106295335206,121.47290746896734
31.124096300773356,121.47290746982179
31.123707747425364,121.47299178404322
31.12370574851345,121.47299178421409
31.123509961538044,121.47302992812342
31.123501965891354,121.47302992880694
31.12322926288678,121.47308312954358
31.12322826623191,121.47308413297701
31.122945568767932,121.47313733463017
31.122934597172137,121.473145362364
31.122304260402153,121.4732597982381
31.122302261491882,121.47325979840896
31.122017629956808,121.47333607755807
31.120839003493337,121.47359705099414
31.120833006767615,121.47359705150662
31.11998887574019,121.47374261097585
31.119981879563603,121.47374261157367
31.11935054562816,121.47385704898126
31.11933955164042,121.47385704992064
31.118974967953015,121.47393434023314
31.118973968499798,121.47393434031854
31.118727252841772,121.47398753985489
31.118727252841772,121.47398753985489
31.11809098742164,121.47412505578455
31.118079993441782,121.47412505672379
31.117441732498953,121.47426357658874
31.117435735784866,121.474263577101
31.11727792955671,121.47430171878855
31.117275930652198,121.47430171895931
31.116374964322407,121.47449344078447
31.116368967611923,121.47449344129666
31.116203166014976,121.4745315838467
31.116194190734284,121.47453860826708
31.11560186094945,121.47466107127123
31.115599862046825,121.47466107144194
31.11529820883048,121.47472531367539
31.11439523747172,121.47491402715653
31.114388241317222,121.47491402775395
31.113635109138404,121.47507463422154
31.113626114086415,121.47507463498958
31.111947058014593,121.47543499668761
31.11194306021741,121.4754349970289
31.111768264581,121.47547314106289
31.111762267885815,121.47547314157481
31.111933716965716,121.47601697161413
31.11193573867025,121.4760249987126
31.112281689421117,121.47712672380628
31.112346147675574,121.4772993085179
31.112459717320892,121.47752005454288
31.112626333322446,121.47776688639813
31.11262734140398,121.47776989663676
31.112788001947344,121.47803077834709
31.113057510572066,121.47860673637958
31.113489757222638,121.47981286607035
31.11350590532986,121.47986705243353
31.11356340890973,121.48005168758766
31.113565428168883,121.48005871177612
31.1141807674541,121.4816662542251
31.11418176690461,121.48166625414
31.113812169373762,121.48173452393925
31.112623966918907,121.48212599323438
31.112612996437072,121.48213402225466
31.112011952847734,121.48234782154253
31.111580640042177,121.48250139602062
31.11157264444959,121.48250139670118
31.11010893433333,121.48300729493951
31.110104936540225,121.4830072952797
31.109175392527593,121.48332850222862
31.109120490654323,121.48335158801468
31.107516997075354,121.48390266255956
31.10750700260652,121.48390266340964
31.106835051083134,121.48413253008918
31.106827055510966,121.48413253076917
31.10612623310955,121.4844005350171
31.10612123587881,121.48440053544203
31.105284534154364,121.48468360520725
31.105275562812057,121.48469163431305
31.10461060985928,121.48492150247074
31.104480818169435,121.48496767660933
31.104348028171316,121.48501385102608
31.10289730182196,121.48551073120043
31.10289130515518,121.48551073171005
31.101969770563823,121.48583295071835
31.101963773899907,121.48583295122788
31.09946470505251,121.4866902033628
31.099451712297284,121.48669020446627
31.099042396085846,121.48684378458408
31.099034421378636,121.48685081021752
31.098560165500796,121.48701242460872
31.098559166058536,121.48701242469359
31.097810355860343,121.48727241235282
31.097808356976582,121.48727241252253
31.09662824498509,121.48768598389638
