,order_no,lat,lon
123138,No0766,31.220220451790397,121.46177869834963
123139,No0766,31.220132552048945,121.46180177601795
123140,No0766,31.220127572262577,121.4618087977837
123141,No0766,31.21969109033975,121.46193120750296
123142,No0766,31.219687092233396,121.46193120784739
123143,No0766,31.219521372607556,121.46201046333387
123144,No0766,31.219521367497297,121.4620084572253
123145,No0766,31.219285773291293,121.46212382899215
123146,No0766,31.219112106559653,121.46222214379404
123147,No0766,31.219105130363243,121.46223016888517
123148,No0766,31.21880960381611,121.46236059258578
123149,No0766,31.21880360666122,121.46236059310232
123150,No0766,31.218686785261088,121.46240875034188
123151,No0766,31.21868577803901,121.46240574122793
123152,No0766,31.21827242638451,121.46258231707564
123153,No0766,31.218262451691643,121.46259034251422
123154,No0766,31.21805874394832,121.46266659366184
123155,No0766,31.218049766227455,121.46267361596011
123156,No0766,31.217866879187675,121.46190127310268
123157,No0766,31.217864859720123,121.46189324886925
123158,No0766,31.21781032200226,121.46167158011372
123159,No0766,31.217810301632944,121.46166355576611
123160,No0766,31.21778404425083,121.46155723559102
123161,No0766,31.21768704429621,121.4611439941087
123162,No0766,31.217685024989084,121.46113597006784
123163,No0766,31.21763956323518,121.46094439646762
123164,No0766,31.217637546497595,121.46093737549823
123165,No0766,31.217491001312997,121.46029445876316
123166,No0766,31.21748496401838,121.46027841129634
123167,No0766,31.21748496401838,121.46027841129634
123168,No0766,31.21784454470443,121.46017908356879
123169,No0766,31.217848542804365,121.46017908322418
123170,No0766,31.218253082485376,121.4600717280026
123171,No0766,31.21825608106139,121.46007172774412
123172,No0766,31.21842390622573,121.4600335995984
123173,No0766,31.21843390148066,121.4600335987368
123174,No0766,31.21860868587536,121.45998042519687
123175,No0766,31.218610684926656,121.45998042502454
123176,No0766,31.218812456622814,121.45992724925033
123177,No0766,31.218814455674472,121.459927249078
123178,No0766,31.21891035268083,121.45990417210872
123179,No0766,31.218915350310407,121.45990417167789
123180,No0766,31.21902022309028,121.45987307006587
123181,No0766,31.219022204658074,121.45986604899626
123182,No0766,31.219154064685412,121.45983494509647
123183,No0766,31.219158062789933,121.45983494475179
123184,No0766,31.219540596907606,121.45972057176621
123185,No0766,31.219548593119367,121.45972057107683
123186,No0766,31.220138969560185,121.45958210916562
123187,No0766,31.220142967668163,121.4595821088209
123188,No0766,31.22070130538256,121.4594215849378
123189,No0766,31.22078121042855,121.45939850973019
123190,No0766,31.221220642649477,121.45925304154697
123191,No0766,31.221224640761264,121.4592530412022
123192,No0766,31.22158714721602,121.45912262476244
123193,No0766,31.22159014580083,121.45912262450385
123194,No0766,31.221732927307297,121.45906143164858
123195,No0766,31.221738924477684,121.45906143113137
123196,No0766,31.222097510314658,121.45896210746204
123197,No0766,31.222104507015704,121.4589621068586
123198,No0766,31.222467148172015,121.45888585107346
123199,No0766,31.22247414487535,121.45888585047001
123200,No0766,31.222666940392116,121.45883969804946
123201,No0766,31.222676918401678,121.45883267653115
123202,No0766,31.222882744920877,121.4588015673139
123203,No0766,31.22289174068562,121.458801566538
123204,No0766,31.223248441981934,121.45874837947174
123205,No0766,31.22325044104141,121.45874837929931
123206,No0766,31.2236230955759,121.45867914381358
123207,No0766,31.22363109181648,121.45867914312385
123208,No0766,31.224580369941076,121.45856673151856
123209,No0766,31.224655319995044,121.45856070740145
123210,No0766,31.224773348353732,121.45859479726143
123211,No0766,31.224778365707177,121.45860282037359
123212,No0766,31.22490738896264,121.45863690933403
123213,No0766,31.22506335525919,121.45865294299493
123214,No0766,31.225654199201646,121.45870203637124
123215,No0766,31.226001110784285,121.45873209486032
123216,No0766,31.22655175946597,121.45869393537029
123217,No0766,31.226624708099962,121.45868690845313
123218,No0766,31.226633703894684,121.45868690767709
123219,No0766,31.226921512682676,121.45866381509512
123220,No0766,31.22692950894678,121.4586638144053
123221,No0766,31.227148352495778,121.45864173073501
123222,No0766,31.227148350032323,121.45864072779058
123223,No0766,31.2273102374762,121.45862566965882
123224,No0766,31.227320232809827,121.4586256687965
