,order_no,lat,lon
108105,No2261,31.251164043616313,121.41338265584422
108106,No2261,31.25132690202699,121.4132835579169
108107,No2261,31.251481767225595,121.4131884645616
108108,No2261,31.251430812046756,121.4132204958482
108109,No2261,31.25119901265475,121.41336063414394
108110,No2261,31.250962219951866,121.41350577819549
108111,No2261,31.250618502260053,121.41368796465008
108112,No2261,31.250619502529794,121.41368896542745
108113,No2261,31.25045906742902,121.41296336659846
108114,No2261,31.250457068319143,121.41296336677286
108115,No2261,31.25035582616691,121.41253602781738
108116,No2261,31.25030168983552,121.41229183818118
108117,No2261,31.250301684622897,121.41228383186312
108118,No2261,31.250231530696013,121.41199661357024
108119,No2261,31.250156412791885,121.41175743660506
108120,No2261,31.24994316505536,121.41120003937056
108121,No2261,31.24994116594646,121.41120003954497
108122,No2261,31.249888123554815,121.41108996401279
108123,No2261,31.249887125793375,121.41109296627745
108124,No2261,31.249737012438683,121.41078776045013
108125,No2261,31.24973301422168,121.41078776079898
108126,No2261,31.249452863404766,121.4103064501025
108127,No2261,31.249452863404766,121.4103064501025
108128,No2261,31.249354813296947,121.41013834451964
108129,No2261,31.249350811199783,121.41013134014585
108130,No2261,31.24909171025066,121.40973409918429
108131,No2261,31.249087707745993,121.409726094309
108132,No2261,31.24893368337345,121.40955099431847
108133,No2261,31.24892768182846,121.40954298969592
108134,No2261,31.24874266861323,121.4093598890551
108135,No2261,31.24873866624488,121.40935188433987
108136,No2261,31.248460676819267,121.40913077004463
108137,No2261,31.248460676819267,121.40913077004463
108138,No2261,31.248132723527956,121.40893267674774
108139,No2261,31.24812872531705,121.40893267709662
108140,No2261,31.247937764926487,121.40884063782637
108141,No2261,31.24782678836697,121.40878761549324
108142,No2261,31.247340780466978,121.41025760093551
108143,No2261,31.247185027301207,121.41056982967936
108144,No2261,31.247099146086917,121.41070893470328
108145,No2261,31.2470032579248,121.41082702667639
108146,No2261,31.246949310303503,121.41087506560586
108147,No2261,31.246906354906354,121.41091810011612
108148,No2261,31.246815437116673,121.41098815833837
108149,No2261,31.24642375119485,121.41121936032688
108150,No2261,31.245907266366025,121.41168074882425
108151,No2261,31.245905267264796,121.41168074899865
108152,No2261,31.24566852236497,121.41191694986736
108153,No2261,31.245138232693815,121.41264156757506
108154,No2261,31.24479069570484,121.41309396885798
108155,No2261,31.24440617763605,121.41353637571413
108156,No2261,31.24439818690626,121.41354438326411
108157,No2261,31.244313293418447,121.41364047317141
108158,No2261,31.244080520993055,121.4138116416502
108159,No2261,31.24407652856033,121.41381964896892
108160,No2261,31.24396366197577,121.41393375851356
108161,No2261,31.243960669136207,121.41394176579723
108162,No2261,31.24354323470693,121.41445325784956
108163,No2261,31.24343453203941,121.41478156714167
108164,No2261,31.243642786355455,121.41523196964611
108165,No2261,31.243644785452407,121.4152319694718
108166,No2261,31.24371587387616,121.41538510875792
108167,No2261,31.243718878059095,121.41539211518197
108168,No2261,31.243789942868915,121.41551422593228
108169,No2261,31.24379394743825,121.41552223327946
108170,No2261,31.244197361068075,121.41625491674361
108171,No2261,31.244508668700654,121.41678742978112
108172,No2261,31.24488509550517,121.41747411571082
108173,No2261,31.245491762111687,121.41851019447783
108174,No2261,31.245942240494728,121.4192299747359
108175,No2261,31.246039259582663,121.4192950417138
108176,No2261,31.246775231712853,121.4206055441308
108177,No2261,31.246957553767906,121.4209970136705
108178,No2261,31.247062747310828,121.42122729380063
108179,No2261,31.247064754825733,121.42123530373817
108180,No2261,31.247113861486074,121.42135745409017
108181,No2261,31.247167966565456,121.42147960478722
108182,No2261,31.247462581674633,121.42217347669836
108183,No2261,31.247785362074037,121.4230065593527
108184,No2261,31.24805494004714,121.42361837456949
108185,No2261,31.248232278826556,121.42397786096076
108186,No2261,31.248403538178202,121.4242632492004
108187,No2261,31.24870991960945,121.42469784452666
108188,No2261,31.248709917202685,121.4246958416381
108189,No2261,31.24902126190541,121.42509539492298
108190,No2261,31.249332524594703,121.4254228496083
108191,No2261,31.249931940750223,121.42597161716434
108192,No2261,31.249933939859048,121.42597161699024
108193,No2261,31.25069047686536,121.42665859904429
108194,No2261,31.251179936471836,121.42718036840421
108195,No2261,31.251437231994355,121.42749183730082
