,order_no,lat,lon
259811,No0806,31.244166526776503,121.52893974250048
259812,No0806,31.243944921574407,121.5286638993845
259813,No0806,31.24394290193949,121.5286558744532
259814,No0806,31.24366156963014,121.52769989473948
259815,No0806,31.243659570533946,121.52769989490723
259816,No0806,31.243292452387752,121.52643691877225
259817,No0806,31.24320064772022,121.52611389466041
259818,No0806,31.24295736090942,121.52520399372543
259819,No0806,31.24294091427459,121.52503244189158
259820,No0806,31.243048652828612,121.52495217376494
259821,No0806,31.243227204811927,121.52481371146618
259822,No0806,31.243229203907333,121.52481371129825
259823,No0806,31.243352913544577,121.52472541541248
259824,No0806,31.24335290555443,121.52472240567687
259825,No0806,31.243535476381737,121.52459196821012
259826,No0806,31.243544450981634,121.52458394146468
259827,No0806,31.244764530020145,121.52369595353962
259828,No0806,31.24480830593149,121.52361970115092
259829,No0806,31.2439797011894,121.52067806946458
259830,No0806,31.243770443886135,121.51982323086848
259831,No0806,31.24376844478968,121.51982323103675
259832,No0806,31.243746930860432,121.51963359710012
259833,No0806,31.243740084669493,121.51932656674313
259834,No0806,31.243764294283416,121.51832619207153
259835,No0806,31.24376993915129,121.51819976390568
259836,No0806,31.243788125311635,121.51719736015674
259837,No0806,31.243788083069035,121.51718230892638
259838,No0806,31.243806704614514,121.51634043482534
259839,No0806,31.24380668196815,121.5163324073733
259840,No0806,31.2438112532174,121.51582767845028
259841,No0806,31.24382051042486,121.51521457183044
259842,No0806,31.243820336596166,121.51515336124187
259843,No0806,31.243834502613417,121.51486235792959
259844,No0806,31.24383447977508,121.51485433026619
259845,No0806,31.243826081808542,121.51401242353074
259846,No0806,31.243826061733834,121.51400539922524
259847,No0806,31.243805048859194,121.51364816374628
259848,No0806,31.24376094087207,121.51325480273363
259849,No0806,31.2437284455368,121.51307718845781
259850,No0806,31.243716859509195,121.51287147419782
259851,No0806,31.243716839318257,121.51286444976527
259852,No0806,31.243831784458788,121.51182280860016
259853,No0806,31.243831764167354,121.5118157840581
259854,No0806,31.243915951689434,121.511202631928
259855,No0806,31.243915931341434,121.51119560732452
259856,No0806,31.244073115894103,121.50990706955105
259857,No0806,31.244072122190946,121.50990907669933
259858,No0806,31.24416121382616,121.5089266052637
259859,No0806,31.244176026317703,121.50852317833063
259860,No0806,31.244168847013178,121.50811975141465
259861,No0806,31.244169840676943,121.50811774422398
259862,No0806,31.244101331854136,121.50691347838087
259863,No0806,31.244101337762697,121.50691548551205
259864,No0806,31.244051712472416,121.50635650203627
259865,No0806,31.244018986801603,121.50610561171892
259866,No0806,31.244018980878447,121.50610360457242
259867,No0806,31.243942639641865,121.50563795195924
259868,No0806,31.243816864348794,121.5050187535947
259869,No0806,31.243665065110026,121.50438851490036
259870,No0806,31.243558930802227,121.50399009900367
259871,No0806,31.243556910859063,121.50398307404066
259872,No0806,31.24346427025781,121.50375325945468
259873,No0806,31.243464246419677,121.50374523071872
259874,No0806,31.243248959827348,121.50327958142907
259875,No0806,31.243047021278606,121.50293335777833
259876,No0806,31.243045001288163,121.50292633276698
259877,No0806,31.242510720613357,121.50207933968589
259878,No0806,31.24226459583044,121.5020000759606
259879,No0806,31.241688020712118,121.5023905259013
259880,No0806,31.241680024341346,121.50239052657933
259881,No0806,31.241298085401386,121.50268862808745
259882,No0806,31.241296086309415,121.50268862825693
259883,No0806,31.240873237246912,121.5030108190365
259884,No0806,31.240792321809245,121.50302688344563
259885,No0806,31.24040708512471,121.50322462455415
259886,No0806,31.24040111171925,121.50323265382498
259887,No0806,31.23960972506473,121.50365423044063
259888,No0806,31.239603727798297,121.50365423094883
